,lncRNA,disease,pred,label,evidence
39934,H19,DOID:4450,0.9961796998977661,0,1
55442,PVT1,DOID:4450,0.9948477745056152,0,1
17454,IGF2-AS,DOID:4450,0.9821098446846008,0,0
65942,CDKN2B-AS1,DOID:4450,0.959448516368866,0,0
65016,KCNQ1OT1,DOID:4450,0.9426442384719849,0,1
40633,PCAT1,DOID:4450,0.7165982127189636,0,0
13639,BLACAT1,DOID:4450,0.688484787940979,0,0
95734,WT1-AS,DOID:4450,0.6474369764328003,0,0
27002,XIST,DOID:4450,0.4645155370235443,0,1
39198,MIR17HG,DOID:4450,0.12689994275569916,0,0
12342,LINCMD1,DOID:4450,0.034066423773765564,0,0
13921,HCP5,DOID:4450,0.023912908509373665,0,0
48474,DISC2,DOID:4450,0.02319740504026413,0,0
18973,TINCR,DOID:4450,0.01655389927327633,0,0
32406,PCA3,DOID:4450,0.015267678536474705,0,0
69110,BANCR,DOID:4450,0.013482487760484219,0,0
3383,GACAT2,DOID:4450,0.012309206649661064,0,0
82774,HNF1A-AS1,DOID:4450,0.012056021951138973,0,0
72931,LINC01133,DOID:4450,0.01044961716979742,0,0
83676,KIRREL3-AS3,DOID:4450,0.008695985190570354,0,0
71487,ESRG,DOID:4450,0.008586930111050606,0,0
61041,GHET1,DOID:4450,0.007750566583126783,0,0
71274,LINC00312,DOID:4450,0.00636456860229373,0,0
52292,NPTN-IT1,DOID:4450,0.006355591583997011,0,1
39427,CYTOR,DOID:4450,0.006223684176802635,0,1
36207,NEAT1,DOID:4450,0.006203634198755026,0,1
28333,PICSAR,DOID:4450,0.006173337809741497,0,0
86377,LINC00974,DOID:4450,0.0059140510857105255,0,0
70134,HOTTIP,DOID:4450,0.005664214491844177,0,1
86687,DBH-AS1,DOID:4450,0.005247429478913546,0,0
68688,CCAT2,DOID:4450,0.005171588622033596,0,0
41788,PANDAR,DOID:4450,0.005063323769718409,0,1
62139,PTCSC2,DOID:4450,0.0047013587318360806,0,0
5227,HCCAT5,DOID:4450,0.004527711775153875,0,0
86168,CBR3-AS1,DOID:4450,0.004491023253649473,0,0
45507,LINC00687,DOID:4450,0.00431402213871479,0,0
82923,LINC00675,DOID:4450,0.0038782265037298203,0,0
54223,C5orf66-AS1,DOID:4450,0.003540820674970746,0,0
12628,ZEB1-AS1,DOID:4450,0.0034047102089971304,0,0
47499,PTCSC3,DOID:4450,0.003388897283002734,0,0
21442,LINC00663,DOID:4450,0.0032261854503303766,0,0
92679,LINC00602,DOID:4450,0.0032217397820204496,0,0
50172,AFAP1-AS1,DOID:4450,0.0031547860708087683,0,0
56107,HULC,DOID:4450,0.0020422262605279684,0,0
64722,SNHG12,DOID:4450,0.0018409761833027005,0,1
71943,CCAT1,DOID:4450,0.0015011143404990435,0,1
12327,CCDC26,DOID:4450,0.001499527832493186,0,0
59853,MIR100HG,DOID:4450,0.0009218946215696633,0,0
28074,PISRT1,DOID:4450,0.0007176812505349517,0,0
69021,ERICH1-AS1,DOID:4450,0.0006257846252992749,0,0
59466,TUSC7,DOID:4450,0.000589586328715086,0,0
17241,DLEU2,DOID:4450,0.0005286111263558269,0,0
65259,MIR155HG,DOID:4450,0.000528606353327632,0,0
57614,LINC01628,DOID:4450,0.0004667568427976221,0,0
78432,HYMAI,DOID:4450,0.00043474510312080383,0,0
63752,TP53COR1,DOID:4450,0.00041891742148436606,0,0
89011,LINC-PINT,DOID:4450,0.0003426060429774225,0,1
55233,CRNDE,DOID:4450,0.0003328504099044949,0,1
33406,SNHG4,DOID:4450,0.00030550354858860373,0,0
24264,DANCR,DOID:4450,0.0003030401421710849,0,1
42268,HLA-F-AS1,DOID:4450,0.00028611934976652265,0,0
19699,PSORS1C3,DOID:4450,0.0002805213152896613,0,0
16202,LINC00032,DOID:4450,0.0002535866224206984,0,0
11764,TP73-AS1,DOID:4450,0.0002507658791728318,0,1
72498,MIR194-2HG,DOID:4450,0.0002453771885484457,0,0
26753,CASC2,DOID:4450,0.00023885919654276222,0,1
41263,HOTAIRM1,DOID:4450,0.00023465162666980177,0,0
87664,SOX2-OT,DOID:4450,0.00023015029728412628,0,0
36039,LINC00654,DOID:4450,0.0002044232824118808,0,0
87076,NALT1,DOID:4450,0.00020260816381778568,0,0
71025,PCGEM1,DOID:4450,0.00019771706138271838,0,0
26668,BCYRN1,DOID:4450,0.0001926227123476565,0,0
56385,MESTIT1,DOID:4450,0.0001766523055266589,0,0
4856,MIR99AHG,DOID:4450,0.00016696164675522596,0,0
19683,ATXN8OS,DOID:4450,0.00016228113963734359,0,0
82130,LINC01556,DOID:4450,0.00014979884144850075,0,0
54559,LSINCT5,DOID:4450,0.00014826665574219078,0,0
44992,SCHLAP1,DOID:4450,0.00014465366257354617,0,0
66096,PRNCR1,DOID:4450,0.00014184012252371758,0,0
31982,MIR124-2HG,DOID:4450,0.000140081494464539,0,0
15750,CTBP1-AS,DOID:4450,0.00012679457722697407,0,0
87068,C1QTNF9B-AS1,DOID:4450,0.00011154038656968623,0,0
36490,LINC00583,DOID:4450,0.00010138630022993311,0,0
70450,NRON,DOID:4450,0.00010051971185021102,0,0
85410,LINC00961,DOID:4450,9.263659740099683e-05,0,0
32312,CDKN2A-AS1,DOID:4450,9.244782995665446e-05,0,0
54502,LINC00474,DOID:4450,9.07896610442549e-05,0,0
3087,ZFAS1,DOID:4450,8.826090925140306e-05,0,0
72605,THRIL,DOID:4450,8.715349395060912e-05,0,0
45743,PRINS,DOID:4450,8.622639143140987e-05,0,0
38921,IFNG-AS1,DOID:4450,8.459691161988303e-05,0,0
68149,HAR1A,DOID:4450,8.367090777028352e-05,0,0
