,lncRNA,disease,pred,label,evidence
31361,HOTAIR,DOID:0050865,0.9997676014900208,0,0
80672,BCYRN1,DOID:0050865,0.9881366491317749,0,0
32334,H19,DOID:0050865,0.9692895412445068,0,1
63631,CCAT2,DOID:0050865,0.830917239189148,0,0
79541,NEAT1,DOID:0050865,0.6774581670761108,0,0
80125,CDKN2B-AS1,DOID:0050865,0.5987010598182678,0,0
58023,XIST,DOID:0050865,0.18396633863449097,0,0
71161,PVT1,DOID:0050865,0.1574581414461136,0,0
41068,GAS5,DOID:0050865,0.10221267491579056,0,0
75938,KCNQ1OT1,DOID:0050865,0.07438291609287262,0,1
72220,TINCR,DOID:0050865,0.06017483398318291,0,0
35670,DISC2,DOID:0050865,0.05041944235563278,0,0
84455,MIR17HG,DOID:0050865,0.05026860535144806,0,0
17070,SPRY4-IT1,DOID:0050865,0.047628745436668396,0,0
40436,HCP5,DOID:0050865,0.04444429650902748,0,0
47518,BANCR,DOID:0050865,0.03641677647829056,0,0
74077,CCAT1,DOID:0050865,0.025596175342798233,0,0
45526,MIR100HG,DOID:0050865,0.020904909819364548,0,0
78204,TP53COR1,DOID:0050865,0.020865317434072495,0,0
77059,PISRT1,DOID:0050865,0.0208025723695755,0,0
42263,TUG1,DOID:0050865,0.020051507279276848,0,1
42108,CBR3-AS1,DOID:0050865,0.018701106309890747,0,0
89324,HNF1A-AS1,DOID:0050865,0.017808442935347557,0,0
14471,GHET1,DOID:0050865,0.01752386800944805,0,0
64373,CCDC26,DOID:0050865,0.015458711422979832,0,0
63576,SOX2-OT,DOID:0050865,0.015430975705385208,0,0
70887,C5orf66-AS1,DOID:0050865,0.015426999889314175,0,0
15785,TUSC7,DOID:0050865,0.015412130393087864,0,0
40456,ZEB1-AS1,DOID:0050865,0.014259034767746925,0,0
26075,ERICH1-AS1,DOID:0050865,0.013948953710496426,0,0
17038,IGF2-AS,DOID:0050865,0.011420960538089275,0,0
48670,DANCR,DOID:0050865,0.01140829361975193,0,1
39297,LINC01628,DOID:0050865,0.010559702292084694,0,0
91012,DLEU2,DOID:0050865,0.010552321560680866,0,0
80401,CRNDE,DOID:0050865,0.00998262781649828,0,1
98088,MINCR,DOID:0050865,0.00976149644702673,0,0
47758,PCA3,DOID:0050865,0.009569748304784298,0,0
45657,GACAT2,DOID:0050865,0.008981717750430107,0,0
93644,PCAT1,DOID:0050865,0.008687850087881088,0,1
27903,LSINCT5,DOID:0050865,0.008462307043373585,0,0
53372,PRNCR1,DOID:0050865,0.00826839916408062,0,0
6279,HOTAIRM1,DOID:0050865,0.007994027808308601,0,0
20509,NPTN-IT1,DOID:0050865,0.007950395345687866,0,0
57039,MIR155HG,DOID:0050865,0.007874608971178532,0,0
34834,HLA-F-AS1,DOID:0050865,0.007547108922153711,0,0
87798,WT1-AS,DOID:0050865,0.007170300465077162,0,0
34297,LINC01426,DOID:0050865,0.007153465878218412,0,0
28011,CYTOR,DOID:0050865,0.007099523674696684,0,1
21679,ESRG,DOID:0050865,0.006824810989201069,0,0
55659,LINC00312,DOID:0050865,0.006812185049057007,0,0
10938,SNHG4,DOID:0050865,0.0066918558441102505,0,0
11312,LINC00974,DOID:0050865,0.006390246096998453,0,0
78672,PSORS1C3,DOID:0050865,0.006269840057939291,0,0
40359,CASC2,DOID:0050865,0.006157402414828539,0,0
57613,LINC00583,DOID:0050865,0.006103313062340021,0,0
13174,DBH-AS1,DOID:0050865,0.00610313331708312,0,0
38948,MIR194-2HG,DOID:0050865,0.006077614612877369,0,0
88847,PCGEM1,DOID:0050865,0.005888192914426327,0,0
21656,PANDAR,DOID:0050865,0.005705825984477997,0,0
92676,NPSR1-AS1,DOID:0050865,0.005661540199071169,0,0
57705,NALT1,DOID:0050865,0.005517198238521814,0,0
35416,AFAP1-AS1,DOID:0050865,0.005487571936100721,0,1
25291,CAHM,DOID:0050865,0.005471150390803814,0,0
33676,TP73-AS1,DOID:0050865,0.005331171210855246,0,0
7176,TRERNA1,DOID:0050865,0.00515825767070055,0,0
17024,MIR7-3HG,DOID:0050865,0.0050671761855483055,0,0
48659,HCCAT5,DOID:0050865,0.004855133593082428,0,0
57062,NCRUPAR,DOID:0050865,0.004827132448554039,0,0
59932,MESTIT1,DOID:0050865,0.004703747108578682,0,0
84772,ATXN8OS,DOID:0050865,0.004417625721544027,0,0
71482,HYMAI,DOID:0050865,0.004150679800659418,0,0
37123,SCHLAP1,DOID:0050865,0.00411998899653554,0,0
68750,LINC01133,DOID:0050865,0.004016045480966568,0,0
71959,HULC,DOID:0050865,0.004000998102128506,0,0
69179,CASC16,DOID:0050865,0.0037155786994844675,0,0
59284,KIRREL3-AS3,DOID:0050865,0.0037096913438290358,0,0
49432,MIR99AHG,DOID:0050865,0.003707496216520667,0,0
41485,CTBP1-AS,DOID:0050865,0.0036823574919253588,0,0
48059,ZFAS1,DOID:0050865,0.003647197736427188,0,0
79063,LINC-PINT,DOID:0050865,0.003244140651077032,0,0
27274,C1QTNF9B-AS1,DOID:0050865,0.003107904689386487,0,0
78726,LINC00961,DOID:0050865,0.0026280218735337257,0,0
84591,NRON,DOID:0050865,0.002539221430197358,0,0
65314,MIR124-2HG,DOID:0050865,0.002501820446923375,0,0
72069,PICSAR,DOID:0050865,0.0024309358559548855,0,0
44388,LINC00474,DOID:0050865,0.002342068124562502,0,0
25677,PRINS,DOID:0050865,0.0022813440300524235,0,0
66237,CDKN2A-AS1,DOID:0050865,0.002221733098849654,0,0
47172,LINC00675,DOID:0050865,0.0021500294096767902,0,0
3233,C5orf66-AS2,DOID:0050865,0.002089626155793667,0,0
76547,IFNG-AS1,DOID:0050865,0.002085495973005891,0,0
82768,LINCMD1,DOID:0050865,0.002020202809944749,0,0
70352,HAR1A,DOID:0050865,0.001992980018258095,0,0
21815,SAMMSON,DOID:0050865,0.0019786618649959564,0,0
88985,SNHG1,DOID:0050865,0.0019553217571228743,0,0
65691,THRIL,DOID:0050865,0.001916946261189878,0,0
40244,LINC01080,DOID:0050865,0.0018793484196066856,0,0
40626,LINC00032,DOID:0050865,0.0018407992320135236,0,0
23726,LINC00963,DOID:0050865,0.0018178116297349334,0,0
90117,LINC00654,DOID:0050865,0.0018041253788396716,0,0
33568,IL12A-AS1,DOID:0050865,0.0017759588081389666,0,0
26321,LUCAT1,DOID:0050865,0.0017433929024264216,0,0
32943,LINC00687,DOID:0050865,0.001738942926749587,0,0
39199,EWSAT1,DOID:0050865,0.0016260743141174316,0,0
53097,PTCSC2,DOID:0050865,0.0016132178716361523,0,0
72455,MCHR2-AS1,DOID:0050865,0.0015802538255229592,0,0
97284,PTCSC3,DOID:0050865,0.0014568320475518703,0,0
92933,OIP5-AS1,DOID:0050865,0.0014289981918409467,0,0
37971,LINC00299,DOID:0050865,0.001423723646439612,0,0
50673,HCG9,DOID:0050865,0.0014097837265580893,0,0
20068,HCG4,DOID:0050865,0.0014066757867112756,0,0
59107,TDRG1,DOID:0050865,0.0014036375796422362,0,0
74949,RMST,DOID:0050865,0.0014027629513293505,0,0
65923,MIR503HG,DOID:0050865,0.0013824313646182418,0,0
20001,LINC00271,DOID:0050865,0.0013766544871032238,0,0
75996,LINC00629,DOID:0050865,0.0013576592318713665,0,0
52941,PCAT5,DOID:0050865,0.0013504396192729473,0,0
89844,LINC00163,DOID:0050865,0.0013395854039117694,0,0
18778,LINC00663,DOID:0050865,0.0013288098853081465,0,0
91307,BLACAT1,DOID:0050865,0.001315606408752501,0,0
