,lncRNA,disease,pred,label,evidence
76998,TUG1,DOID:3070,0.9994743466377258,0,1
13756,UCA1,DOID:3070,0.9992000460624695,0,1
20002,BANCR,DOID:3070,0.9991649389266968,0,0
85627,TUSC7,DOID:3070,0.9990170001983643,0,1
34526,HCG4,DOID:3070,0.9988358616828918,0,0
70341,EWSAT1,DOID:3070,0.9987030029296875,0,0
5382,HOTTIP,DOID:3070,0.9985094666481018,0,1
64912,ESRG,DOID:3070,0.995640754699707,0,0
72377,PVT1,DOID:3070,0.9881750345230103,0,1
46792,GAS5,DOID:3070,0.9613507390022278,0,1
16305,HULC,DOID:3070,0.8841122388839722,0,1
54435,PCA3,DOID:3070,0.852220356464386,0,0
83212,XIST,DOID:3070,0.7738476991653442,0,1
52003,HCP5,DOID:3070,0.7696020007133484,0,0
20757,MIR155HG,DOID:3070,0.7613440752029419,0,1
53401,CCAT1,DOID:3070,0.6424005627632141,0,1
37774,RMST,DOID:3070,0.6353199481964111,0,0
44778,LINC00467,DOID:3070,0.6319365501403809,0,1
18149,BCYRN1,DOID:3070,0.5289593935012817,0,1
28279,MIR100HG,DOID:3070,0.4745979905128479,0,0
92531,TINCR,DOID:3070,0.4638531506061554,0,0
69428,DISC2,DOID:3070,0.44644373655319214,0,0
85689,MYCNOS,DOID:3070,0.44643861055374146,0,0
54933,CASC15,DOID:3070,0.4384602904319763,0,1
67273,TP73-AS1,DOID:3070,0.4351002871990204,0,1
28844,HAND2-AS1,DOID:3070,0.4299807548522949,0,0
4936,KCNQ1OT1,DOID:3070,0.4194568991661072,0,1
82762,DANCR,DOID:3070,0.3804784119129181,0,1
50890,DLEU2,DOID:3070,0.3663349151611328,0,1
16184,ERICH1-AS1,DOID:3070,0.33724239468574524,0,0
60103,HNF1A-AS1,DOID:3070,0.32298174500465393,0,0
58916,PISRT1,DOID:3070,0.31278014183044434,0,0
39426,GACAT2,DOID:3070,0.3083641827106476,0,0
98196,NBAT1,DOID:3070,0.3068186938762665,0,0
7441,GHET1,DOID:3070,0.2682264447212219,0,1
98282,TP53COR1,DOID:3070,0.265643835067749,0,0
59348,WT1-AS,DOID:3070,0.2634845972061157,0,0
28065,LINC01628,DOID:3070,0.2554571032524109,0,0
42250,HOTAIRM1,DOID:3070,0.255005419254303,0,1
70681,CCAT2,DOID:3070,0.2437322735786438,0,1
53672,IGF2-AS,DOID:3070,0.24176424741744995,0,0
28855,LINC01133,DOID:3070,0.24082809686660767,0,0
73285,LINC-PINT,DOID:3070,0.2343866378068924,0,0
48050,NPTN-IT1,DOID:3070,0.22552143037319183,0,0
21771,SNHG4,DOID:3070,0.22182205319404602,0,0
90413,KIRREL3-AS3,DOID:3070,0.21987183392047882,0,0
51192,SNHG1,DOID:3070,0.21350827813148499,0,1
9702,PSORS1C3,DOID:3070,0.20744049549102783,0,0
24474,SNHG12,DOID:3070,0.1858491748571396,0,1
68595,SOX2-OT,DOID:3070,0.18084716796875,0,0
51458,LINC00663,DOID:3070,0.18063850700855255,0,0
41080,CYTOR,DOID:3070,0.17560246586799622,0,1
29995,LINC00312,DOID:3070,0.1720326542854309,0,0
28442,LINC00974,DOID:3070,0.166374072432518,0,0
45656,MIR194-2HG,DOID:3070,0.16526377201080322,0,0
70857,LINC00032,DOID:3070,0.1644333153963089,0,0
5158,PCGEM1,DOID:3070,0.16292153298854828,0,0
14431,PICSAR,DOID:3070,0.16213813424110413,0,0
33912,DBH-AS1,DOID:3070,0.15729619562625885,0,0
97627,ATXN8OS,DOID:3070,0.15581336617469788,0,0
74041,LINC00654,DOID:3070,0.14950031042099,0,0
42728,MIR99AHG,DOID:3070,0.14355124533176422,0,0
68377,CBR3-AS1,DOID:3070,0.14089259505271912,0,1
