,lncRNA,disease,pred,label,evidence
50063,AFAP1-AS1,DOID:5041,0.9926910996437073,0,0
84052,MALAT1,DOID:5041,0.9871089458465576,0,1
64007,LINC00312,DOID:5041,0.986973762512207,0,0
83293,MEG3,DOID:5041,0.9759564399719238,0,1
73756,UCA1,DOID:5041,0.9712231755256653,0,1
44109,GAS5,DOID:5041,0.9681569933891296,0,1
72594,DISC2,DOID:5041,0.953035831451416,0,0
79630,XIST,DOID:5041,0.9513035416603088,0,1
67118,TUSC7,DOID:5041,0.9412480592727661,0,0
52082,GHET1,DOID:5041,0.9247145056724548,0,0
79234,CCAT2,DOID:5041,0.9055324196815491,0,1
57684,TINCR,DOID:5041,0.8977534174919128,0,0
10994,CCAT1,DOID:5041,0.8944281339645386,0,1
82080,BANCR,DOID:5041,0.8846609592437744,0,0
95971,MINCR,DOID:5041,0.8784394860267639,0,0
74321,LSINCT5,DOID:5041,0.8606197834014893,0,0
73315,TUG1,DOID:5041,0.8241491317749023,0,0
11543,LINC00583,DOID:5041,0.8207547664642334,0,0
6233,CRNDE,DOID:5041,0.8169330954551697,0,0
72035,PCAT1,DOID:5041,0.8050084114074707,0,1
39319,PVT1,DOID:5041,0.8033962249755859,0,1
6774,NPTN-IT1,DOID:5041,0.8012408018112183,0,0
89391,NEAT1,DOID:5041,0.7974326610565186,0,0
27702,HCCAT5,DOID:5041,0.7894667983055115,0,0
27775,CYTOR,DOID:5041,0.7887488007545471,0,0
3968,MIR7-3HG,DOID:5041,0.7837391495704651,0,0
44580,CAHM,DOID:5041,0.7795835137367249,0,0
78961,PRNCR1,DOID:5041,0.7789195775985718,0,0
29676,TRERNA1,DOID:5041,0.7752768993377686,0,0
74048,DANCR,DOID:5041,0.7671575546264648,0,1
78307,MIR194-2HG,DOID:5041,0.7666664123535156,0,0
54120,LINC00974,DOID:5041,0.7621567249298096,0,0
94937,NPSR1-AS1,DOID:5041,0.7613687515258789,0,0
55238,DBH-AS1,DOID:5041,0.7530073523521423,0,0
39020,PANDAR,DOID:5041,0.7452554106712341,0,0
38951,NCRUPAR,DOID:5041,0.7419123649597168,0,0
26637,TP53COR1,DOID:5041,0.7394427061080933,0,0
18933,HOTAIRM1,DOID:5041,0.7381253242492676,0,0
89122,MIR17HG,DOID:5041,0.7322787046432495,0,0
74029,IGF2-AS,DOID:5041,0.7009717226028442,0,0
12974,CASC16,DOID:5041,0.7009338736534119,0,0
33100,HOTTIP,DOID:5041,0.6806715726852417,0,0
27627,CASC2,DOID:5041,0.5874047875404358,0,1
66942,ZFAS1,DOID:5041,0.5616399049758911,0,0
83655,GACAT2,DOID:5041,0.5080114603042603,0,0
84358,HCP5,DOID:5041,0.4741167426109314,0,0
7907,SNHG4,DOID:5041,0.46028390526771545,0,0
2784,HULC,DOID:5041,0.4561111330986023,0,1
53294,KCNQ1OT1,DOID:5041,0.44975030422210693,0,1
5926,SNHG1,DOID:5041,0.09975803643465042,0,1
97767,MIR100HG,DOID:5041,0.08465777337551117,0,0
97715,MIR155HG,DOID:5041,0.07858221232891083,0,0
59920,DLEU2,DOID:5041,0.07761842012405396,0,1
10004,CCDC26,DOID:5041,0.05616533383727074,0,0
83939,WT1-AS,DOID:5041,0.05020011588931084,0,0
55947,ERICH1-AS1,DOID:5041,0.03306090459227562,0,0
96837,TP73-AS1,DOID:5041,0.03250414505600929,0,0
23631,LINC01628,DOID:5041,0.023102793842554092,0,0
77955,PSORS1C3,DOID:5041,0.023047639057040215,0,0
84764,PISRT1,DOID:5041,0.017965024337172508,0,0
18462,PCA3,DOID:5041,0.014192965812981129,0,0
44205,MIR99AHG,DOID:5041,0.012949038296937943,0,0
72285,ESRG,DOID:5041,0.012586858123540878,0,0
43888,PCGEM1,DOID:5041,0.011522793211042881,0,0
19739,SCHLAP1,DOID:5041,0.008994664065539837,0,0
63334,C1QTNF9B-AS1,DOID:5041,0.006808911915868521,0,0
11804,HLA-F-AS1,DOID:5041,0.006547287106513977,0,0
61824,NALT1,DOID:5041,0.006375416181981564,0,0
69451,MIR124-2HG,DOID:5041,0.005740565713495016,0,0
6611,LINC00961,DOID:5041,0.00560496561229229,0,0
95833,ATXN8OS,DOID:5041,0.0054213376715779305,0,0
71123,PRINS,DOID:5041,0.005415686871856451,0,0
83036,LINC01133,DOID:5041,0.005414037965238094,0,0
43834,CTBP1-AS,DOID:5041,0.005377852823585272,0,0
87253,C5orf66-AS2,DOID:5041,0.0050112041644752026,0,0
77140,LINC-PINT,DOID:5041,0.0049027083441615105,0,0
3899,RMST,DOID:5041,0.004172599408775568,0,0
14726,LINC00675,DOID:5041,0.004102161154150963,0,0
31643,LUCAT1,DOID:5041,0.004016056656837463,0,0
33051,MESTIT1,DOID:5041,0.00395313510671258,0,0
49627,LINC00963,DOID:5041,0.003952836152166128,0,0
60633,HYMAI,DOID:5041,0.003770856885239482,0,0
69107,BLACAT1,DOID:5041,0.0037367993500083685,0,0
24387,LINC00687,DOID:5041,0.0037034947890788317,0,0
4649,KIRREL3-AS3,DOID:5041,0.0036737481132149696,0,0
68183,ZEB1-AS1,DOID:5041,0.0035595190711319447,0,0
74787,TTTY15,DOID:5041,0.0033250453416258097,0,0
86836,CBR3-AS1,DOID:5041,0.0032406020909547806,0,0
84525,HOXA11-AS,DOID:5041,0.0031493098940700293,0,0
88913,CDKN2A-AS1,DOID:5041,0.0030239580664783716,0,0
90246,TDRG1,DOID:5041,0.002996386494487524,0,0
47413,HCG4,DOID:5041,0.0029433569870889187,0,0
71635,PCAT5,DOID:5041,0.0029280276503413916,0,0
93411,BCAR4,DOID:5041,0.002927958033978939,0,0
44579,EWSAT1,DOID:5041,0.002909071510657668,0,0
84178,LINC00629,DOID:5041,0.0028353838715702295,0,0
52233,CASC15,DOID:5041,0.0028117517940700054,0,0
36025,LINC00474,DOID:5041,0.002792458748444915,0,0
93420,PTCSC2,DOID:5041,0.0027859890833497047,0,0
18358,LINCMD1,DOID:5041,0.00275676348246634,0,0
6071,HAND2-AS1,DOID:5041,0.002729263389483094,0,0
50739,PTCSC3,DOID:5041,0.0027059793937951326,0,0
32202,IFNG-AS1,DOID:5041,0.0026726615615189075,0,0
33876,EGOT,DOID:5041,0.002522143768146634,0,0
65309,THRIL,DOID:5041,0.00250632269307971,0,0
54349,HAR1A,DOID:5041,0.002494347980245948,0,0
89363,MYCNOS,DOID:5041,0.002484523458406329,0,0
15374,LINC00473,DOID:5041,0.0024518484715372324,0,0
54134,LINC00663,DOID:5041,0.002451181411743164,0,0
16200,SAMMSON,DOID:5041,0.00240304390899837,0,0
29288,LINC01080,DOID:5041,0.0023573357611894608,0,0
81422,LINC-ROR,DOID:5041,0.0022706976160407066,0,1
58744,IL12A-AS1,DOID:5041,0.0022365490440279245,0,0
7475,PICSAR,DOID:5041,0.002217449713498354,0,0
2908,MIAT,DOID:5041,0.002158497925847769,0,1
87283,NRON,DOID:5041,0.0021451590582728386,0,0
38962,LINC00261,DOID:5041,0.002077569952234626,0,0
98387,NBAT1,DOID:5041,0.0020176414400339127,0,1
71725,LINC00602,DOID:5041,0.0019723253790289164,0,0
91354,LINC00654,DOID:5041,0.0019715437665581703,0,0
96263,MIR503HG,DOID:5041,0.0018917144043371081,0,0
22457,LINC00467,DOID:5041,0.0018912830855697393,0,0
9740,LINC00032,DOID:5041,0.0017948792083188891,0,0
80280,TUSC8,DOID:5041,0.0016967131523415446,0,0
83282,FAM83H-AS1,DOID:5041,0.0016297998372465372,0,0
73917,TARID,DOID:5041,0.0015980721218511462,0,0
14161,GNAS-AS1,DOID:5041,0.001571314176544547,0,0
21228,CDR1-AS,DOID:5041,0.0015530866803601384,0,0
88751,SNHG12,DOID:5041,0.0015490951482206583,0,0
79587,C5orf66-AS1,DOID:5041,0.0015090672532096505,0,0
5049,EPB41L4A-AS1,DOID:5041,0.001372436759993434,0,0
59226,MCHR2-AS1,DOID:5041,0.00135411333758384,0,0
25313,LINC00472,DOID:5041,0.001299707219004631,0,0
25390,HCG9,DOID:5041,0.0012758881784975529,0,0
9591,LINC00163,DOID:5041,0.0012172074057161808,0,0
74706,LINC01556,DOID:5041,0.0012002569856122136,0,0
8203,LINC00271,DOID:5041,0.0011498223757371306,0,0
11849,MIR137HG,DOID:5041,0.0011462015099823475,0,0
83437,LINC00299,DOID:5041,0.0011373080778867006,0,0
29443,PWAR4,DOID:5041,0.001130886608734727,0,0
38688,MIF-AS1,DOID:5041,0.0010805637575685978,0,0
63814,LINC01024,DOID:5041,0.0010529967257753015,0,0
73198,TP53TG1,DOID:5041,0.000952823378611356,0,0
90232,DSCR10,DOID:5041,0.0008987546898424625,0,0
60222,DAOA-AS1,DOID:5041,0.0008982674917206168,0,0
82721,HCG27,DOID:5041,0.000895602919626981,0,0
24993,SNHG11,DOID:5041,0.0008600773871876299,0,0
31346,OIP5-AS1,DOID:5041,0.000793327228166163,0,0
51042,GABPB1-AS1,DOID:5041,0.00078172842040658,0,0
20241,LINC00511,DOID:5041,0.0007011055713519454,0,0
72627,LINC00856,DOID:5041,0.0006561201298609376,0,0
20984,SERTAD4-AS1,DOID:5041,0.0006558016175404191,0,0
23994,LINC01387,DOID:5041,0.0006554301362484694,0,0
23730,NCAM1-AS1,DOID:5041,0.0006552733830176294,0,0
34658,LINC01588,DOID:5041,0.0006551481783390045,0,0
81576,LMCD1-AS1,DOID:5041,0.0006541596376337111,0,0
56250,DSCR9,DOID:5041,0.0006531563121825457,0,0
85593,LINC01531,DOID:5041,0.0006529471720568836,0,0
63183,LINC00922,DOID:5041,0.0006529030506499112,0,0
75681,LINC00477,DOID:5041,0.0006524759228341281,0,0
3700,IL10RB-AS1,DOID:5041,0.0006522210314869881,0,0
96415,LINC00942,DOID:5041,0.0006521815666928887,0,0
11200,HPN-AS1,DOID:5041,0.0006521458853967488,0,0
63823,PSMB8-AS1,DOID:5041,0.0006516488501802087,0,0
36451,JAZF1-AS1,DOID:5041,0.0006511335959658027,0,0
77480,ATE1-AS1,DOID:5041,0.0006504360935650766,0,0
66601,LOXL1-AS1,DOID:5041,0.0006393273361027241,0,0
98274,GSTT1-AS1,DOID:5041,0.0006239453214220703,0,0
23212,CECR7,DOID:5041,0.0006189392879605293,0,0
44895,LINC00319,DOID:5041,0.0005984571762382984,0,0
83302,NBR2,DOID:5041,0.0004958632052876055,0,0
94502,GHRLOS,DOID:5041,0.0004958632052876055,0,0
29406,LINC01602,DOID:5041,0.0004958632052876055,0,0
92558,TEX41,DOID:5041,0.0004958632052876055,0,0
22694,LINC00273,DOID:5041,0.0004958632052876055,0,0
69454,LINC00336,DOID:5041,0.0004958632052876055,0,0
43586,LRRC3DN,DOID:5041,0.0004958632052876055,0,0
59514,ZNF667-AS1,DOID:5041,0.0004958632052876055,0,0
67942,LINC01184,DOID:5041,0.0004958632052876055,0,0
52006,TTTY2,DOID:5041,0.0004958632052876055,0,0
6087,PCAT4,DOID:5041,0.0004958624485880136,0,0
46375,DIO3OS,DOID:5041,0.0004958624485880136,0,0
89459,HELLPAR,DOID:5041,0.0004958624485880136,0,0
47383,OLMALINC,DOID:5041,0.0004958624485880136,0,0
87947,FMR1-AS1,DOID:5041,0.0004958624485880136,0,0
49539,MIR22HG,DOID:5041,0.0004958624485880136,0,0
92231,CARMN,DOID:5041,0.0004958624485880136,0,0
85707,GNG12-AS1,DOID:5041,0.0004958624485880136,0,0
95567,PARTICL,DOID:5041,0.0004958624485880136,0,0
29715,CASC8,DOID:5041,0.0004958624485880136,0,1
62071,B3GALT5-AS1,DOID:5041,0.0004958624485880136,0,0
7199,LINC00575,DOID:5041,0.0004958624485880136,0,0
41083,LINC01587,DOID:5041,0.0004958624485880136,0,0
8399,NUP50-AS1,DOID:5041,0.0004958624485880136,0,0
54487,HAS2-AS1,DOID:5041,0.0004958624485880136,0,0
95821,NFIA-AS1,DOID:5041,0.0004958617500960827,0,0
63801,DISC1FP1,DOID:5041,0.0004958617500960827,0,0
23233,TTTY4,DOID:5041,0.0004958617500960827,0,0
14945,MHRT,DOID:5041,0.0004958617500960827,0,0
61677,LINC00315,DOID:5041,0.0004958617500960827,0,0
92645,AGAP2-AS1,DOID:5041,0.0004958617500960827,0,1
54329,FBXW7-AS1,DOID:5041,0.0004958617500960827,0,0
3453,MIR4435-2HG,DOID:5041,0.0004958617500960827,0,0
22337,PARD6G-AS1,DOID:5041,0.0004958617500960827,0,0
81013,VLDLR-AS1,DOID:5041,0.0004958617500960827,0,0
86677,PWRN1,DOID:5041,0.0004958617500960827,0,0
6185,TSIX,DOID:5041,0.0004958617500960827,0,0
84293,LINC01098,DOID:5041,0.0004958617500960827,0,0
30893,CADM3-AS1,DOID:5041,0.0004958617500960827,0,0
33873,GATA3-AS1,DOID:5041,0.0004958617500960827,0,0
10509,FALEC,DOID:5041,0.0004958617500960827,0,0
85597,ABALON,DOID:5041,0.0004958617500960827,0,0
75341,COL18A1-AS1,DOID:5041,0.0004958617500960827,0,0
44369,GPR1-AS,DOID:5041,0.0004958617500960827,0,0
80425,LINC00479,DOID:5041,0.0004958617500960827,0,0
76440,KCTD21-AS1,DOID:5041,0.0004958612844347954,0,0
58904,NORAD,DOID:5041,0.0004958612844347954,0,0
6968,COPG2IT1,DOID:5041,0.0004958612844347954,0,0
22484,ADORA2A-AS1,DOID:5041,0.0004958612844347954,0,0
98200,RAD51-AS1,DOID:5041,0.0004958612844347954,0,0
96360,LINC00293,DOID:5041,0.0004958612844347954,0,0
58056,FAM30A,DOID:5041,0.0004958612844347954,0,0
95008,PEG3-AS1,DOID:5041,0.0004958612844347954,0,0
22088,XACT,DOID:5041,0.0004958612844347954,0,0
10104,PWAR5,DOID:5041,0.0004958612844347954,0,0
15632,DBET,DOID:5041,0.0004958612844347954,0,0
91928,APTR,DOID:5041,0.0004958612844347954,0,0
21308,MIR181A1HG,DOID:5041,0.0004958612844347954,0,0
71940,LINC01235,DOID:5041,0.0004958612844347954,0,0
46264,LINC01081,DOID:5041,0.0004958612844347954,0,0
49203,FENDRR,DOID:5041,0.00048759582568891346,0,0
33119,MEG8,DOID:5041,0.00031681000837124884,0,0
