,lncRNA,disease,pred,label,evidence
36281,HOTAIR,DOID:2152,0.9759741425514221,0,1
43441,LINC00961,DOID:2152,0.9526747465133667,0,0
47050,LUCAT1,DOID:2152,0.9382410645484924,0,0
5235,PVT1,DOID:2152,0.9075711965560913,0,0
58572,CCAT2,DOID:2152,0.8637074828147888,0,1
44480,CCAT1,DOID:2152,0.8221506476402283,0,1
11875,BCYRN1,DOID:2152,0.7301271557807922,0,0
13644,MALAT1,DOID:2152,0.6977592706680298,0,1
85127,GAS5,DOID:2152,0.41925156116485596,0,1
61769,HOXA11-AS,DOID:2152,0.4115256369113922,0,0
16116,MEG3,DOID:2152,0.3224427103996277,0,1
90608,CDKN2B-AS1,DOID:2152,0.18259944021701813,0,0
53024,UCA1,DOID:2152,0.16473010182380676,0,1
19295,NEAT1,DOID:2152,0.1450822353363037,0,0
4286,LINC00629,DOID:2152,0.13470175862312317,0,0
16798,TUSC8,DOID:2152,0.11208803951740265,0,0
26871,LSINCT5,DOID:2152,0.09890787303447723,0,1
96382,CASC2,DOID:2152,0.06650317460298538,0,1
19047,PCA3,DOID:2152,0.06524282693862915,0,1
63153,DISC2,DOID:2152,0.04755654186010361,0,0
23022,BANCR,DOID:2152,0.029296476393938065,0,0
77972,XIST,DOID:2152,0.02229497767984867,0,1
75460,GACAT2,DOID:2152,0.020581236109137535,0,0
49895,ESRG,DOID:2152,0.019155435264110565,0,0
38910,PCGEM1,DOID:2152,0.018450552597641945,0,0
62990,HNF1A-AS1,DOID:2152,0.018432103097438812,0,0
29757,IGF2-AS,DOID:2152,0.018296750262379646,0,0
10806,LINC01133,DOID:2152,0.016898127272725105,0,0
22517,KIRREL3-AS3,DOID:2152,0.015560307539999485,0,0
42047,HOTTIP,DOID:2152,0.01521801482886076,0,0
22746,SCHLAP1,DOID:2152,0.014006148092448711,0,0
75912,HCP5,DOID:2152,0.013784444890916348,0,0
37257,SNHG12,DOID:2152,0.013770578429102898,0,0
56356,C1QTNF9B-AS1,DOID:2152,0.012240733951330185,0,0
12816,PICSAR,DOID:2152,0.01158712338656187,0,0
83439,GHET1,DOID:2152,0.011583312414586544,0,0
30404,WT1-AS,DOID:2152,0.011437279172241688,0,0
25827,TDRG1,DOID:2152,0.011010897345840931,0,1
25164,KCNQ1OT1,DOID:2152,0.01081765815615654,0,0
56534,PRINS,DOID:2152,0.009503153152763844,0,0
63097,PTCSC2,DOID:2152,0.00832644198089838,0,0
9881,LINC00312,DOID:2152,0.008147881366312504,0,0
17453,PCAT1,DOID:2152,0.008137076161801815,0,1
46672,MIR17HG,DOID:2152,0.008045108057558537,0,0
98093,CYTOR,DOID:2152,0.007795592304319143,0,0
26796,TINCR,DOID:2152,0.007451993878930807,0,0
3907,LINC00675,DOID:2152,0.007274249102920294,0,0
61273,NPTN-IT1,DOID:2152,0.007013916969299316,0,0
15607,LINC00963,DOID:2152,0.006911165080964565,0,0
83392,LINC00974,DOID:2152,0.006839682813733816,0,0
88459,CBR3-AS1,DOID:2152,0.006651879753917456,0,0
77884,PANDAR,DOID:2152,0.006382748018950224,0,0
37848,PCAT5,DOID:2152,0.0060722907073795795,0,0
70339,DBH-AS1,DOID:2152,0.006037332583218813,0,0
97269,PRNCR1,DOID:2152,0.00585394399240613,0,0
29164,HCCAT5,DOID:2152,0.005547164473682642,0,0
90627,PTCSC3,DOID:2152,0.005463193170726299,0,0
93275,DANCR,DOID:2152,0.005425846669822931,0,0
11643,C5orf66-AS1,DOID:2152,0.005363066680729389,0,0
33637,LINC00687,DOID:2152,0.0052877129055559635,0,0
37243,EGOT,DOID:2152,0.00518407579511404,0,0
9768,LINC00663,DOID:2152,0.005055184476077557,0,0
21346,HULC,DOID:2152,0.004305994603782892,0,1
80411,AFAP1-AS1,DOID:2152,0.0042013260535895824,0,0
66552,LINC00602,DOID:2152,0.0041229501366615295,0,0
81221,ZEB1-AS1,DOID:2152,0.0038899858482182026,0,0
82866,PISRT1,DOID:2152,0.0034083512146025896,0,0
34683,SPRY4-IT1,DOID:2152,0.00289247278124094,0,0
54194,MIR100HG,DOID:2152,0.0028697254601866007,0,0
19058,CCDC26,DOID:2152,0.0026605494786053896,0,0
7101,ERICH1-AS1,DOID:2152,0.002272672252729535,0,0
51614,TUG1,DOID:2152,0.0018460064893588424,0,1
90299,LINC01628,DOID:2152,0.0016607155557721853,0,0
93299,TTTY15,DOID:2152,0.0015693593304604292,0,0
75932,HLA-F-AS1,DOID:2152,0.0013428617967292666,0,0
39704,DLEU2,DOID:2152,0.0012575698783621192,0,0
32332,TP53COR1,DOID:2152,0.0011229042429476976,0,0
80404,MIR155HG,DOID:2152,0.0009559841128066182,0,0
51312,MESTIT1,DOID:2152,0.0008497648523189127,0,0
52497,NALT1,DOID:2152,0.0008381657535210252,0,0
44602,HYMAI,DOID:2152,0.0008063018321990967,0,0
14641,SNHG4,DOID:2152,0.0007754545076750219,0,0
26361,PSORS1C3,DOID:2152,0.0007649561739526689,0,0
13518,CTBP1-AS,DOID:2152,0.0007541252998635173,0,0
76140,TUSC7,DOID:2152,0.0007218447281047702,0,0
45187,ATXN8OS,DOID:2152,0.0005952646606601775,0,0
