,lncRNA,disease,pred,label,evidence
85265,H19,DOID:3969,0.997126042842865,0,1
64856,PVT1,DOID:3969,0.9883196353912354,0,1
66361,HNF1A-AS1,DOID:3969,0.7842389345169067,0,0
9185,HOTTIP,DOID:3969,0.6445770263671875,0,1
63190,KCNQ1OT1,DOID:3969,0.5910604596138,0,0
61382,LINC00675,DOID:3969,0.5490511655807495,0,0
15132,CCAT2,DOID:3969,0.5290549993515015,0,0
80952,AFAP1-AS1,DOID:3969,0.49706563353538513,0,0
26500,CDKN2B-AS1,DOID:3969,0.4604070782661438,0,0
53615,GAS5,DOID:3969,0.3139972686767578,0,1
27090,DISC2,DOID:3969,0.1600569486618042,0,0
95607,XIST,DOID:3969,0.1392386555671692,0,0
88925,PCA3,DOID:3969,0.11036600172519684,0,0
32012,MIR17HG,DOID:3969,0.0986621156334877,0,0
3148,HCP5,DOID:3969,0.09716185927391052,0,0
76469,ESRG,DOID:3969,0.07545407116413116,0,0
28568,GACAT2,DOID:3969,0.06975598633289337,0,0
89914,LINC00261,DOID:3969,0.059679046273231506,0,0
92475,LINC01133,DOID:3969,0.056589704006910324,0,0
26178,UCA1,DOID:3969,0.04855930060148239,0,1
13214,KIRREL3-AS3,DOID:3969,0.04803650826215744,0,0
20808,LINC-ROR,DOID:3969,0.04677627608180046,0,1
40621,WT1-AS,DOID:3969,0.046757616102695465,0,1
95849,IGF2-AS,DOID:3969,0.04603198543190956,0,0
23308,GHET1,DOID:3969,0.045637328177690506,0,0
27829,CCDC26,DOID:3969,0.043244440108537674,0,0
92309,PICSAR,DOID:3969,0.03613259643316269,0,0
77175,NPTN-IT1,DOID:3969,0.03410845249891281,0,0
43711,MIR100HG,DOID:3969,0.03389764577150345,0,0
97445,LINC00312,DOID:3969,0.033784765750169754,0,0
14844,CYTOR,DOID:3969,0.03323345631361008,0,0
63499,TINCR,DOID:3969,0.032763537019491196,0,0
78936,LINC00974,DOID:3969,0.029128551483154297,0,0
19108,DBH-AS1,DOID:3969,0.027938859537243843,0,0
97166,SPRY4-IT1,DOID:3969,0.024802708998322487,0,0
57918,TUG1,DOID:3969,0.023405443876981735,0,0
89710,ERICH1-AS1,DOID:3969,0.022842925041913986,0,0
73189,LINC00687,DOID:3969,0.02264872007071972,0,0
98256,PANDAR,DOID:3969,0.02259298600256443,0,0
82452,CBR3-AS1,DOID:3969,0.022207027301192284,0,0
51549,PISRT1,DOID:3969,0.02045505680143833,0,0
7848,CCAT1,DOID:3969,0.019765840843319893,0,0
54513,C5orf66-AS1,DOID:3969,0.01975536160171032,0,0
4838,ZEB1-AS1,DOID:3969,0.017942694947123528,0,0
61014,LINC00602,DOID:3969,0.016768068075180054,0,0
78047,HCCAT5,DOID:3969,0.016545355319976807,0,0
33859,LINC01628,DOID:3969,0.015718650072813034,0,0
20028,TP53COR1,DOID:3969,0.014524162746965885,0,0
41366,DLEU2,DOID:3969,0.01410803385078907,0,0
27460,TUSC7,DOID:3969,0.013942357152700424,0,0
44072,HYMAI,DOID:3969,0.01377798244357109,0,0
95686,MIR155HG,DOID:3969,0.011008258908987045,0,0
13391,LINC-PINT,DOID:3969,0.010301350615918636,0,0
52293,PSORS1C3,DOID:3969,0.010222993791103363,0,0
26278,SNHG4,DOID:3969,0.009237179532647133,0,0
27684,CRNDE,DOID:3969,0.00832674466073513,0,1
65703,DANCR,DOID:3969,0.008146854117512703,0,1
43177,PCGEM1,DOID:3969,0.007789884228259325,0,0
71557,SOX2-OT,DOID:3969,0.0074224891141057014,0,0
89730,HLA-F-AS1,DOID:3969,0.007336555980145931,0,0
22249,NALT1,DOID:3969,0.006740298122167587,0,0
74023,CASC2,DOID:3969,0.006565253250300884,0,1
12896,SCHLAP1,DOID:3969,0.006427396554499865,0,0
24254,TP73-AS1,DOID:3969,0.006327926646918058,0,0
30148,MIR194-2HG,DOID:3969,0.006115247495472431,0,0
27512,LINC00032,DOID:3969,0.006066957954317331,0,0
77451,BCYRN1,DOID:3969,0.005786966532468796,0,0
92517,SNHG12,DOID:3969,0.0057402742095291615,0,1
11861,LINC00654,DOID:3969,0.005693487357348204,0,0
3592,HOTAIRM1,DOID:3969,0.005410467740148306,0,1
81789,ATXN8OS,DOID:3969,0.005300109274685383,0,0
93965,CTBP1-AS,DOID:3969,0.0050960429944098,0,0
13444,MIR99AHG,DOID:3969,0.005085368175059557,0,0
62532,PRNCR1,DOID:3969,0.0050719790160655975,0,0
97513,C1QTNF9B-AS1,DOID:3969,0.004626186098903418,0,0
87052,MESTIT1,DOID:3969,0.004407735541462898,0,0
57853,PCAT1,DOID:3969,0.004340438172221184,0,0
12068,LSINCT5,DOID:3969,0.003883845405653119,0,0
41539,LINC01556,DOID:3969,0.0035762032493948936,0,0
90941,LINC00961,DOID:3969,0.0035743059124797583,0,0
13607,PRINS,DOID:3969,0.0034680247772485018,0,0
7088,MIR124-2HG,DOID:3969,0.0032602946739643812,0,0
3309,LINC00474,DOID:3969,0.0029689285438507795,0,0
78976,LINC00583,DOID:3969,0.0029378863982856274,0,0
56781,C5orf66-AS2,DOID:3969,0.0027231588028371334,0,0
96673,LINC01426,DOID:3969,0.0026661630254238844,0,0
45001,CDKN2A-AS1,DOID:3969,0.002656281227245927,0,0
8878,NPSR1-AS1,DOID:3969,0.002630107570439577,0,0
44506,THRIL,DOID:3969,0.0026172588113695383,0,0
42614,HAR1A,DOID:3969,0.0026049960870295763,0,0
85617,IFNG-AS1,DOID:3969,0.0025976495817303658,0,0
72395,LINCMD1,DOID:3969,0.0025202850811183453,0,0
9061,CAHM,DOID:3969,0.002377130789682269,0,0
25580,NRON,DOID:3969,0.0023590188939124346,0,0
75375,LINC01080,DOID:3969,0.00233800383284688,0,0
46886,LINC00963,DOID:3969,0.0023229492362588644,0,0
42236,LUCAT1,DOID:3969,0.0022876716684550047,0,1
32174,IL12A-AS1,DOID:3969,0.002268624259158969,0,0
49772,SAMMSON,DOID:3969,0.002119950018823147,0,1
7709,TRERNA1,DOID:3969,0.002080472419038415,0,0
82088,RMST,DOID:3969,0.0019233019556850195,0,0
96838,ZFAS1,DOID:3969,0.0018606457160785794,0,1
88591,MINCR,DOID:3969,0.0018289152067154646,0,0
