,lncRNA,disease,pred,label,evidence
63967,CCDC26,DOID:3068,0.9749739766120911,0,0
37589,SPRY4-IT1,DOID:3068,0.9645002484321594,0,0
46686,MEG3,DOID:3068,0.9587751030921936,0,1
77245,CRNDE,DOID:3068,0.9415489435195923,0,0
4367,CDKN2B-AS1,DOID:3068,0.9253012537956238,0,0
67861,CASC2,DOID:3068,0.8761113882064819,0,0
60037,MIR17HG,DOID:3068,0.8221840262413025,0,1
72451,TUG1,DOID:3068,0.6957229971885681,0,1
94724,MALAT1,DOID:3068,0.6497024893760681,0,1
98688,NEAT1,DOID:3068,0.5033718347549438,0,1
34978,H19,DOID:3068,0.3754647672176361,0,1
54800,TUSC7,DOID:3068,0.2859438955783844,0,1
93692,EWSAT1,DOID:3068,0.2762904465198517,0,0
48281,BANCR,DOID:3068,0.2748549282550812,0,0
34377,HCG4,DOID:3068,0.24009796977043152,0,0
55138,UCA1,DOID:3068,0.22272494435310364,0,1
55882,PVT1,DOID:3068,0.18280407786369324,0,0
15113,HOTTIP,DOID:3068,0.13790787756443024,0,0
35539,GAS5,DOID:3068,0.10123634338378906,0,1
93135,ESRG,DOID:3068,0.08515015989542007,0,0
16674,MIR155HG,DOID:3068,0.022180411964654922,0,1
87829,PCA3,DOID:3068,0.020984983071684837,0,0
2893,HULC,DOID:3068,0.012234463356435299,0,0
88622,RMST,DOID:3068,0.010368342511355877,0,0
75623,LINC00467,DOID:3068,0.009612888097763062,0,0
52518,HCP5,DOID:3068,0.007982944138348103,0,0
83140,MYCNOS,DOID:3068,0.002840080764144659,0,0
26866,CASC15,DOID:3068,0.0026552241761237383,0,0
22460,HAND2-AS1,DOID:3068,0.002583632944151759,0,0
74485,BCYRN1,DOID:3068,0.002296239836141467,0,1
24509,DANCR,DOID:3068,0.0018808409804478288,0,1
51975,NBAT1,DOID:3068,0.0017762385541573167,0,1
60974,XIST,DOID:3068,0.0015233944868668914,0,1
62205,PISRT1,DOID:3068,0.000990605098195374,0,0
13763,ATXN8OS,DOID:3068,0.0006574058206751943,0,0
57978,IFNG-AS1,DOID:3068,0.0005122061702422798,0,0
52556,LINC01080,DOID:3068,0.00046185345854610205,0,0
51726,CDKN2A-AS1,DOID:3068,0.0004081726656295359,0,0
41934,CCAT1,DOID:3068,0.00037418154533952475,0,0
61639,MIR100HG,DOID:3068,0.0003613315930124372,0,0
83393,ERICH1-AS1,DOID:3068,0.00025520173949189484,0,0
61720,KCNQ1OT1,DOID:3068,0.0002529129560571164,0,0
36007,TINCR,DOID:3068,0.00021441657736431807,0,0
73391,NALT1,DOID:3068,0.00020935064821969718,0,0
59030,DISC2,DOID:3068,0.00019878697639796883,0,0
55239,HLA-F-AS1,DOID:3068,0.0001686551549937576,0,0
20966,TP73-AS1,DOID:3068,0.00013835827121511102,0,1
77380,HYMAI,DOID:3068,0.00011704897042363882,0,0
57690,HAR1A,DOID:3068,0.00011481594265205786,0,0
12726,MESTIT1,DOID:3068,0.00010570166341494769,0,0
92330,DLEU2,DOID:3068,0.00010041950736194849,0,0
5105,LINCMD1,DOID:3068,9.417193359695375e-05,0,0
68233,SOX2-OT,DOID:3068,8.943568536778912e-05,0,0
55054,LINC00663,DOID:3068,8.690369577379897e-05,0,1
60291,LINC01628,DOID:3068,7.845554500818253e-05,0,0
11656,HOTAIRM1,DOID:3068,7.322927558561787e-05,0,1
9809,CBR3-AS1,DOID:3068,6.760365795344114e-05,0,0
59647,LINC00032,DOID:3068,6.479004514403641e-05,0,0
64469,GACAT2,DOID:3068,6.412363291019574e-05,0,0
68633,TP53COR1,DOID:3068,6.166365346871316e-05,0,0
43904,NRON,DOID:3068,6.143633072497323e-05,0,0
40821,LINC01133,DOID:3068,6.10946663073264e-05,0,0
97631,HNF1A-AS1,DOID:3068,6.066679270588793e-05,0,0
39920,GHET1,DOID:3068,5.7438021030975506e-05,0,0
66735,KIRREL3-AS3,DOID:3068,5.699062239727937e-05,0,0
91022,WT1-AS,DOID:3068,5.3626728913513944e-05,0,0
61237,LINC-PINT,DOID:3068,5.205874549574219e-05,0,0
66270,LINC00299,DOID:3068,4.838881432078779e-05,0,0
90922,SNHG4,DOID:3068,4.741900920635089e-05,0,1
23334,IGF2-AS,DOID:3068,4.715219620265998e-05,0,0
33619,LINC00654,DOID:3068,4.487681871978566e-05,0,0
29451,THRIL,DOID:3068,4.4138105295132846e-05,0,0
48429,PSORS1C3,DOID:3068,4.39897776232101e-05,0,0
50194,PICSAR,DOID:3068,4.295014514354989e-05,0,0
25789,CCAT2,DOID:3068,4.097057899343781e-05,0,0
88287,LINC00474,DOID:3068,4.068949419888668e-05,0,0
16585,TP53TG1,DOID:3068,3.822189319180325e-05,0,0
74818,PCGEM1,DOID:3068,3.7816727854078636e-05,0,0
95262,PANDAR,DOID:3068,3.7048201193101704e-05,0,0
74227,SNHG12,DOID:3068,3.6590132367564365e-05,0,1
72039,NPTN-IT1,DOID:3068,3.656669287011027e-05,0,0
60215,SNHG11,DOID:3068,3.525759530020878e-05,0,0
51720,MIR194-2HG,DOID:3068,3.5066233976976946e-05,0,0
87446,MCHR2-AS1,DOID:3068,3.453260796959512e-05,0,0
68496,LINC00974,DOID:3068,3.4332242648815736e-05,0,0
60143,LINC01556,DOID:3068,3.431610457482748e-05,0,0
23267,DAOA-AS1,DOID:3068,3.4177857742179185e-05,0,0
91873,HCG9,DOID:3068,3.400146306375973e-05,0,0
29042,LINC00319,DOID:3068,3.378551991772838e-05,0,0
77172,ABALON,DOID:3068,3.347210440551862e-05,0,0
69008,MIR4435-2HG,DOID:3068,3.347210440551862e-05,0,1
67272,NUP50-AS1,DOID:3068,3.347210440551862e-05,0,0
73568,GATA3-AS1,DOID:3068,3.347210440551862e-05,0,0
37216,PEG3-AS1,DOID:3068,3.347210440551862e-05,0,0
14204,MHRT,DOID:3068,3.347210440551862e-05,0,0
29876,TSIX,DOID:3068,3.347210440551862e-05,0,0
19200,CADM3-AS1,DOID:3068,3.347210440551862e-05,0,0
36544,CASC8,DOID:3068,3.347210440551862e-05,0,0
31836,GHRLOS,DOID:3068,3.347210440551862e-05,0,0
25044,FALEC,DOID:3068,3.347210440551862e-05,0,0
27612,HAS2-AS1,DOID:3068,3.347210440551862e-05,0,1
8046,FBXW7-AS1,DOID:3068,3.347207166370936e-05,0,0
59814,B3GALT5-AS1,DOID:3068,3.347207166370936e-05,0,0
25806,COPG2IT1,DOID:3068,3.347207166370936e-05,0,0
25422,ZNF667-AS1,DOID:3068,3.347207166370936e-05,0,0
89570,PARD6G-AS1,DOID:3068,3.347207166370936e-05,0,0
33006,DISC1FP1,DOID:3068,3.347207166370936e-05,0,0
34062,OLMALINC,DOID:3068,3.347207166370936e-05,0,0
87834,CARMN,DOID:3068,3.347207166370936e-05,0,0
35318,TTTY2,DOID:3068,3.347207166370936e-05,0,0
20102,VLDLR-AS1,DOID:3068,3.347207166370936e-05,0,0
98194,LRRC3DN,DOID:3068,3.347207166370936e-05,0,0
45034,NORAD,DOID:3068,3.347207166370936e-05,0,0
35770,PWRN1,DOID:3068,3.347207166370936e-05,0,0
36454,TTTY4,DOID:3068,3.347207166370936e-05,0,0
94610,APTR,DOID:3068,3.347207166370936e-05,0,1
25151,HELLPAR,DOID:3068,3.3472038921900094e-05,0,0
91913,LINC00273,DOID:3068,3.3472038921900094e-05,0,0
68631,COL18A1-AS1,DOID:3068,3.3472038921900094e-05,0,0
68893,NFIA-AS1,DOID:3068,3.3472038921900094e-05,0,0
67277,NBR2,DOID:3068,3.3472038921900094e-05,0,0
91103,FMR1-AS1,DOID:3068,3.3472038921900094e-05,0,0
95701,LINC00575,DOID:3068,3.3472038921900094e-05,0,0
88771,ADORA2A-AS1,DOID:3068,3.3472038921900094e-05,0,0
70409,LINC01235,DOID:3068,3.3472038921900094e-05,0,0
24749,LINC01098,DOID:3068,3.3472038921900094e-05,0,0
24325,DIO3OS,DOID:3068,3.3472038921900094e-05,0,0
6859,LINC01587,DOID:3068,3.3472038921900094e-05,0,0
70695,LINC01081,DOID:3068,3.3472038921900094e-05,0,0
82651,LINC00315,DOID:3068,3.3472038921900094e-05,0,0
42691,PARTICL,DOID:3068,3.3472038921900094e-05,0,0
37593,GNG12-AS1,DOID:3068,3.3472038921900094e-05,0,0
78167,GPR1-AS,DOID:3068,3.3472038921900094e-05,0,0
46513,LINC01602,DOID:3068,3.3472038921900094e-05,0,0
66841,LINC00336,DOID:3068,3.3472038921900094e-05,0,0
48769,RAD51-AS1,DOID:3068,3.3472038921900094e-05,0,0
76355,MIR22HG,DOID:3068,3.3472038921900094e-05,0,1
28131,DBET,DOID:3068,3.3472038921900094e-05,0,0
78827,PWAR5,DOID:3068,3.3472038921900094e-05,0,1
34005,AGAP2-AS1,DOID:3068,3.3472038921900094e-05,0,1
33801,PCAT4,DOID:3068,3.3472038921900094e-05,0,0
83221,LINC00479,DOID:3068,3.3472038921900094e-05,0,0
30295,KCTD21-AS1,DOID:3068,3.3472038921900094e-05,0,0
3877,LINC01184,DOID:3068,3.3472038921900094e-05,0,0
30033,LINC00293,DOID:3068,3.3472038921900094e-05,0,0
8181,FAM30A,DOID:3068,3.3472038921900094e-05,0,0
38779,TEX41,DOID:3068,3.3472038921900094e-05,0,0
28387,XACT,DOID:3068,3.3472038921900094e-05,0,0
16411,MIR181A1HG,DOID:3068,3.3472038921900094e-05,0,0
68536,MIF-AS1,DOID:3068,3.327103331685066e-05,0,0
96774,CTBP1-AS,DOID:3068,3.3134379918919876e-05,0,0
78697,IL12A-AS1,DOID:3068,3.260713128838688e-05,0,0
55484,MIR99AHG,DOID:3068,3.095378997386433e-05,0,0
52122,MIR137HG,DOID:3068,3.060216477024369e-05,0,0
8618,PWAR4,DOID:3068,3.0268935006461106e-05,0,0
45746,CYTOR,DOID:3068,3.02076296065934e-05,0,1
83777,LINC00271,DOID:3068,2.973795562866144e-05,0,0
36108,DBH-AS1,DOID:3068,2.9264252589200623e-05,0,0
84555,LINC00312,DOID:3068,2.9054082915536128e-05,0,0
95753,MINCR,DOID:3068,2.792956365738064e-05,0,0
63612,GSTT1-AS1,DOID:3068,2.6874307877733372e-05,0,0
38560,C5orf66-AS1,DOID:3068,2.646662869665306e-05,0,0
20213,PCAT1,DOID:3068,2.631479401316028e-05,0,1
54375,DSCR10,DOID:3068,2.5775801987037994e-05,0,0
64118,LINC00675,DOID:3068,2.5094223019550554e-05,0,0
98605,MIR124-2HG,DOID:3068,2.5031506083905697e-05,0,0
77616,HCG27,DOID:3068,2.449341627652757e-05,0,0
29176,SCHLAP1,DOID:3068,2.3842882001190446e-05,0,0
86603,SNHG1,DOID:3068,2.2456544684246182e-05,0,0
91583,LINC00687,DOID:3068,2.2190668460098095e-05,0,0
68301,AFAP1-AS1,DOID:3068,2.212220715591684e-05,0,0
40963,LINC00856,DOID:3068,2.1502883100765757e-05,0,0
61766,SERTAD4-AS1,DOID:3068,2.1492243831744418e-05,0,0
23463,LINC01387,DOID:3068,2.147998930013273e-05,0,0
71782,NCAM1-AS1,DOID:3068,2.1474643290275708e-05,0,0
70797,LINC01588,DOID:3068,2.1470917999977246e-05,0,0
69068,LMCD1-AS1,DOID:3068,2.1438792828121223e-05,0,0
78516,DSCR9,DOID:3068,2.1404941435321234e-05,0,0
10416,LINC01531,DOID:3068,2.1397656382760033e-05,0,0
15720,LINC00922,DOID:3068,2.139669595635496e-05,0,0
70503,LINC00477,DOID:3068,2.1382560589700006e-05,0,0
63663,IL10RB-AS1,DOID:3068,2.1374018615460955e-05,0,0
49661,LINC00942,DOID:3068,2.137297997251153e-05,0,0
91806,HPN-AS1,DOID:3068,2.1371593902586028e-05,0,0
9263,PSMB8-AS1,DOID:3068,2.1355397620936856e-05,0,1
5754,JAZF1-AS1,DOID:3068,2.1337582438718528e-05,0,0
19936,ATE1-AS1,DOID:3068,2.1315374397090636e-05,0,0
60194,SAMMSON,DOID:3068,2.103528822772205e-05,0,1
67284,LSINCT5,DOID:3068,2.082880564557854e-05,0,0
9574,LINC00602,DOID:3068,2.0537163436529227e-05,0,0
15360,C1QTNF9B-AS1,DOID:3068,2.0261080862837844e-05,0,0
17948,MIR7-3HG,DOID:3068,2.024738751060795e-05,0,0
17602,ZEB1-AS1,DOID:3068,1.9807812350336462e-05,0,0
30472,PTCSC3,DOID:3068,1.9378259821678512e-05,0,0
71492,PRNCR1,DOID:3068,1.9190803868696094e-05,0,0
60959,LINC00961,DOID:3068,1.8647850083652884e-05,0,0
13266,GABPB1-AS1,DOID:3068,1.8261784134665504e-05,0,0
60481,LINC00163,DOID:3068,1.8228620319860056e-05,0,0
16594,TDRG1,DOID:3068,1.780862112354953e-05,0,0
74324,CECR7,DOID:3068,1.749673356243875e-05,0,0
76962,CASC16,DOID:3068,1.747795431583654e-05,0,0
76896,PRINS,DOID:3068,1.6071615391410887e-05,0,0
85045,MIAT,DOID:3068,1.600283940206282e-05,0,1
18038,TRERNA1,DOID:3068,1.5466312106582336e-05,0,0
33843,LINC00583,DOID:3068,1.5120306670723949e-05,0,0
20863,C5orf66-AS2,DOID:3068,1.4852894310024567e-05,0,0
22570,NPSR1-AS1,DOID:3068,1.485174652771093e-05,0,0
67703,MIR503HG,DOID:3068,1.4752553397556767e-05,0,0
69276,NCRUPAR,DOID:3068,1.4463270417763852e-05,0,1
27651,ZFAS1,DOID:3068,1.4456347344093956e-05,0,0
77584,LINC01426,DOID:3068,1.4208371794666164e-05,0,0
76307,BLACAT1,DOID:3068,1.3690400010091253e-05,0,0
10964,LOXL1-AS1,DOID:3068,1.3576079254562501e-05,0,1
74587,LUCAT1,DOID:3068,1.3342882994038519e-05,0,0
4852,FAM83H-AS1,DOID:3068,1.316510679316707e-05,0,0
84485,CAHM,DOID:3068,1.3123203643772285e-05,0,0
59330,GNAS-AS1,DOID:3068,1.2932940080645494e-05,0,0
26370,TARID,DOID:3068,1.2903408787678927e-05,0,0
32064,LINC00963,DOID:3068,1.2584316209540702e-05,0,1
56445,CDR1-AS,DOID:3068,1.254069502465427e-05,0,0
59944,PTCSC2,DOID:3068,1.252980473509524e-05,0,1
27367,BCAR4,DOID:3068,1.23355148389237e-05,0,0
82220,TUSC8,DOID:3068,1.2326625437708572e-05,0,0
78995,HCCAT5,DOID:3068,1.2246584446984343e-05,0,0
31472,LINC01024,DOID:3068,1.1797563274740241e-05,0,0
56322,LINC00629,DOID:3068,1.0866258890018798e-05,0,0
24424,PCAT5,DOID:3068,1.0824040145962499e-05,0,0
75450,OIP5-AS1,DOID:3068,1.0741876394604333e-05,0,0
25156,EGOT,DOID:3068,9.466278243053239e-06,0,0
67244,EPB41L4A-AS1,DOID:3068,8.468645319226198e-06,0,0
59980,TTTY15,DOID:3068,8.077512575255241e-06,0,0
34470,LINC00473,DOID:3068,7.993327017175034e-06,0,0
55505,LINC00261,DOID:3068,6.926011792529607e-06,0,0
24484,MEG8,DOID:3068,6.696534455841174e-06,0,0
26291,LINC-ROR,DOID:3068,6.452943125623278e-06,0,1
95320,LINC00511,DOID:3068,5.35193885298213e-06,0,0
94873,HOXA11-AS,DOID:3068,4.601566160999937e-06,0,0
16967,FENDRR,DOID:3068,4.572157649818109e-06,0,0
49656,LINC00472,DOID:3068,3.2640368772263173e-06,0,0
