,lncRNA,disease,pred,label,evidence
86616,KCNQ1OT1,DOID:1324,0.8373494744300842,0,1
80575,HCP5,DOID:1324,0.760296642780304,0,0
97998,TP73-AS1,DOID:1324,0.6935732960700989,0,0
69211,DLEU2,DOID:1324,0.6064344048500061,0,0
6005,MIR155HG,DOID:1324,0.5902661085128784,0,0
61805,MIR100HG,DOID:1324,0.5841202139854431,0,0
27227,CCDC26,DOID:1324,0.5236795544624329,0,0
83607,WT1-AS,DOID:1324,0.45406001806259155,0,0
15774,HOTAIRM1,DOID:1324,0.44684600830078125,0,1
50944,DISC2,DOID:1324,0.4076886475086212,0,0
11450,TP53COR1,DOID:1324,0.38117197155952454,0,1
81429,HOTTIP,DOID:1324,0.3469008803367615,0,1
61853,SNHG4,DOID:1324,0.34363552927970886,0,1
80001,SPRY4-IT1,DOID:1324,0.3120518922805786,0,1
17473,PSORS1C3,DOID:1324,0.3021858036518097,0,0
73501,TINCR,DOID:1324,0.2886970043182373,0,1
85956,DANCR,DOID:1324,0.2852349579334259,0,1
6020,SOX2-OT,DOID:1324,0.22825533151626587,0,1
70845,PCA3,DOID:1324,0.21634447574615479,0,0
16787,CASC2,DOID:1324,0.20171299576759338,0,1
85520,TUSC7,DOID:1324,0.19971339404582977,0,0
22938,IGF2-AS,DOID:1324,0.19572880864143372,0,0
80916,ESRG,DOID:1324,0.19064536690711975,0,0
91797,MIR99AHG,DOID:1324,0.18346932530403137,0,0
33106,HULC,DOID:1324,0.1816268265247345,0,0
87405,PCAT1,DOID:1324,0.17890241742134094,0,1
29162,PCGEM1,DOID:1324,0.16997376084327698,0,0
56080,PISRT1,DOID:1324,0.16035786271095276,0,0
69278,PRNCR1,DOID:1324,0.1593446582555771,0,0
25189,GHET1,DOID:1324,0.14734579622745514,0,0
64450,SCHLAP1,DOID:1324,0.14227290451526642,0,0
74734,LINC00583,DOID:1324,0.12096673995256424,0,0
53702,SNHG12,DOID:1324,0.11534225940704346,0,0
29403,CRNDE,DOID:1324,0.1144862100481987,0,0
69063,C1QTNF9B-AS1,DOID:1324,0.1107640489935875,0,0
12863,ZFAS1,DOID:1324,0.1052682101726532,0,0
9078,CYTOR,DOID:1324,0.09164050966501236,0,0
7320,LINC00312,DOID:1324,0.09106605499982834,0,0
60613,PRINS,DOID:1324,0.08823853731155396,0,0
37470,LINC00961,DOID:1324,0.08654449135065079,0,0
32268,LINC00974,DOID:1324,0.08466517925262451,0,0
33822,LINC01426,DOID:1324,0.08457423001527786,0,0
77022,LINC-PINT,DOID:1324,0.08437586575746536,0,1
88610,LINC00663,DOID:1324,0.08317748457193375,0,1
83539,DBH-AS1,DOID:1324,0.08265649527311325,0,0
18300,NPSR1-AS1,DOID:1324,0.08083689957857132,0,0
4424,CTBP1-AS,DOID:1324,0.07926008850336075,0,0
45555,MIR194-2HG,DOID:1324,0.0774490088224411,0,0
20535,LINC00675,DOID:1324,0.0768195316195488,0,0
59061,LINC00467,DOID:1324,0.07469113916158676,0,0
60146,CAHM,DOID:1324,0.07324519753456116,0,0
92194,NALT1,DOID:1324,0.07280239462852478,0,0
36807,TRERNA1,DOID:1324,0.07085157930850983,0,0
32536,LINC00963,DOID:1324,0.07073215395212173,0,0
29630,RMST,DOID:1324,0.07069519907236099,0,0
96139,HLA-F-AS1,DOID:1324,0.0671481192111969,0,0
93488,ATXN8OS,DOID:1324,0.0670255571603775,0,0
72846,LUCAT1,DOID:1324,0.06249473989009857,0,1
85787,TTTY15,DOID:1324,0.059084758162498474,0,0
41469,HYMAI,DOID:1324,0.05848798528313637,0,0
14243,BLACAT1,DOID:1324,0.05834260582923889,0,0
38364,PANDAR,DOID:1324,0.05817890539765358,0,0
58540,PTCSC3,DOID:1324,0.057081446051597595,0,0
85505,LINC00687,DOID:1324,0.05652886629104614,0,0
6547,MIAT,DOID:1324,0.056147824972867966,0,1
83324,CBR3-AS1,DOID:1324,0.055679816752672195,0,0
6157,ZEB1-AS1,DOID:1324,0.05509418994188309,0,0
81324,HCCAT5,DOID:1324,0.05320717766880989,0,0
42758,PCAT5,DOID:1324,0.05113222077488899,0,0
92734,CASC15,DOID:1324,0.05045504868030548,0,0
75527,BCAR4,DOID:1324,0.05025852099061012,0,0
15759,HAND2-AS1,DOID:1324,0.04909665137529373,0,0
85817,LINC00511,DOID:1324,0.048028092831373215,0,1
18313,MINCR,DOID:1324,0.046814870089292526,0,0
23711,PTCSC2,DOID:1324,0.04619802534580231,0,0
65800,EGOT,DOID:1324,0.04601285606622696,0,0
92755,EWSAT1,DOID:1324,0.04572217911481857,0,0
59824,MYCNOS,DOID:1324,0.04557304084300995,0,0
53267,TDRG1,DOID:1324,0.045497067272663116,0,0
85366,LINC-ROR,DOID:1324,0.0449255146086216,0,1
96203,HCG4,DOID:1324,0.04487050324678421,0,0
75570,CDKN2A-AS1,DOID:1324,0.04329344257712364,0,0
41861,NCRUPAR,DOID:1324,0.042634978890419006,0,0
65201,LINC00629,DOID:1324,0.0421876423060894,0,0
37714,MESTIT1,DOID:1324,0.04140510410070419,0,0
46177,SAMMSON,DOID:1324,0.04037731885910034,0,0
62132,PICSAR,DOID:1324,0.03997894003987312,0,0
80814,FENDRR,DOID:1324,0.03980601951479912,0,1
58269,HOXA11-AS,DOID:1324,0.03932156786322594,0,1
25768,LINC00261,DOID:1324,0.03779732063412666,0,1
76308,LINCMD1,DOID:1324,0.03589432314038277,0,0
80303,LINC00654,DOID:1324,0.035657960921525955,0,0
8676,EPB41L4A-AS1,DOID:1324,0.03529646620154381,0,0
43117,LINC00474,DOID:1324,0.03480749577283859,0,0
51790,NBAT1,DOID:1324,0.03467395529150963,0,1
