,lncRNA,disease,pred,label,evidence
26576,HNF1A-AS1,DOID:3748,0.9783970713615417,0,1
56209,MALAT1,DOID:3748,0.9506423473358154,0,1
71335,MEG3,DOID:3748,0.9164989590644836,0,1
68206,UCA1,DOID:3748,0.8846268057823181,0,1
8241,BCYRN1,DOID:3748,0.8370987176895142,0,0
27359,TINCR,DOID:3748,0.8223276734352112,0,1
46731,CCAT2,DOID:3748,0.7410646080970764,0,1
43671,HOTTIP,DOID:3748,0.7401081919670105,0,1
74440,ZEB1-AS1,DOID:3748,0.5927671194076538,0,1
19124,CBR3-AS1,DOID:3748,0.5902459621429443,0,0
23084,C5orf66-AS1,DOID:3748,0.5769489407539368,0,1
37698,NEAT1,DOID:3748,0.3319626748561859,0,1
64136,DISC2,DOID:3748,0.2250107079744339,0,0
83047,GAS5,DOID:3748,0.19873599708080292,0,1
27843,PVT1,DOID:3748,0.19068700075149536,0,1
84757,XIST,DOID:3748,0.14714191854000092,0,1
66279,BANCR,DOID:3748,0.12798663973808289,0,1
65787,GHET1,DOID:3748,0.08611133694648743,0,0
48807,HCP5,DOID:3748,0.06568262726068497,0,0
18711,MIR17HG,DOID:3748,0.06173643097281456,0,0
84155,AFAP1-AS1,DOID:3748,0.05757080391049385,0,1
12602,KCNQ1OT1,DOID:3748,0.05678708851337433,0,0
23580,TUSC7,DOID:3748,0.044532790780067444,0,1
48789,GACAT2,DOID:3748,0.044248975813388824,0,0
94993,IGF2-AS,DOID:3748,0.043291155248880386,0,0
96879,LINC00312,DOID:3748,0.042472947388887405,0,0
68784,CYTOR,DOID:3748,0.0418957881629467,0,1
6543,MINCR,DOID:3748,0.037991613149642944,0,0
67629,LINC00974,DOID:3748,0.03632541745901108,0,0
30778,PANDAR,DOID:3748,0.03502637892961502,0,0
79228,DBH-AS1,DOID:3748,0.03463016450405121,0,0
39622,TP53COR1,DOID:3748,0.0343741737306118,0,0
48472,NPTN-IT1,DOID:3748,0.0341862291097641,0,0
92999,PCA3,DOID:3748,0.03162344545125961,0,0
29974,HCCAT5,DOID:3748,0.031003102660179138,0,0
81532,CCAT1,DOID:3748,0.026719454675912857,0,1
24906,CRNDE,DOID:3748,0.025400634855031967,0,0
26518,LINC01426,DOID:3748,0.024666283279657364,0,0
13765,PCAT1,DOID:3748,0.021031225100159645,0,1
35827,ESRG,DOID:3748,0.020819973200559616,0,0
65222,MIR194-2HG,DOID:3748,0.019887976348400116,0,0
16187,MIR7-3HG,DOID:3748,0.01947367563843727,0,0
75785,WT1-AS,DOID:3748,0.018423883244395256,0,0
19509,LSINCT5,DOID:3748,0.016616350039839745,0,0
6872,PRNCR1,DOID:3748,0.016348345205187798,0,0
43222,LINC01133,DOID:3748,0.016019629314541817,0,1
69559,TUG1,DOID:3748,0.015695080161094666,0,1
58210,TRERNA1,DOID:3748,0.015639111399650574,0,0
98007,MIR100HG,DOID:3748,0.015352259390056133,0,0
55968,LINC00583,DOID:3748,0.01518381480127573,0,0
52830,CCDC26,DOID:3748,0.014901015907526016,0,0
96535,DANCR,DOID:3748,0.014863293617963791,0,1
87004,CAHM,DOID:3748,0.01459019910544157,0,0
64410,KIRREL3-AS3,DOID:3748,0.014046797528862953,0,0
57625,NCRUPAR,DOID:3748,0.01351744681596756,0,0
16439,NPSR1-AS1,DOID:3748,0.01322226133197546,0,0
24697,PISRT1,DOID:3748,0.01170527096837759,0,0
38850,HULC,DOID:3748,0.011077769100666046,0,0
23036,HOTAIRM1,DOID:3748,0.010999338701367378,0,0
9862,CASC2,DOID:3748,0.010935950092971325,0,1
85643,CASC16,DOID:3748,0.010875442996621132,0,0
69240,ERICH1-AS1,DOID:3748,0.010433648712933064,0,0
71985,PICSAR,DOID:3748,0.010088338516652584,0,0
88162,LINC01628,DOID:3748,0.007829204201698303,0,0
57500,DLEU2,DOID:3748,0.007800244260579348,0,0
9515,ZFAS1,DOID:3748,0.0076264129020273685,0,1
87728,LINC00675,DOID:3748,0.00743161141872406,0,1
57232,PTCSC2,DOID:3748,0.006673036143183708,0,0
50394,LINC00687,DOID:3748,0.006173779722303152,0,0
32034,MIR155HG,DOID:3748,0.005833422765135765,0,0
48525,PTCSC3,DOID:3748,0.005344064440578222,0,0
70453,SNHG4,DOID:3748,0.005057403352111578,0,0
89056,LINC00663,DOID:3748,0.004809720441699028,0,0
11788,LINC00602,DOID:3748,0.004603675100952387,0,0
12241,PSORS1C3,DOID:3748,0.004549889359623194,0,0
58461,HLA-F-AS1,DOID:3748,0.004396636039018631,0,0
74149,PCGEM1,DOID:3748,0.0038265518378466368,0,0
