,lncRNA,disease,pred,label,evidence
73117,LINC00961,DOID:10283,0.9402093291282654,0,0
44913,TDRG1,DOID:10283,0.935587465763092,0,0
37666,LUCAT1,DOID:10283,0.9268988370895386,0,1
90385,TUSC8,DOID:10283,0.8799117803573608,0,0
80773,LSINCT5,DOID:10283,0.8709251284599304,0,0
29869,CCAT2,DOID:10283,0.8622832298278809,0,1
2829,XIST,DOID:10283,0.846877932548523,0,1
76250,BCYRN1,DOID:10283,0.7663590908050537,0,0
98436,CASC2,DOID:10283,0.7655190229415894,0,1
67156,CCAT1,DOID:10283,0.7028629779815674,0,1
93872,LINC00474,DOID:10283,0.5094166994094849,0,0
94261,CBR3-AS1,DOID:10283,0.4446890354156494,0,1
97488,HOXA11-AS,DOID:10283,0.3765309453010559,0,1
26827,MIR17HG,DOID:10283,0.1041998416185379,0,1
43973,HCP5,DOID:10283,0.08104661852121353,0,1
56529,MIR100HG,DOID:10283,0.045443952083587646,0,0
17671,MIR155HG,DOID:10283,0.03374776989221573,0,0
63944,CCDC26,DOID:10283,0.03258232772350311,0,0
70599,BANCR,DOID:10283,0.026090461760759354,0,0
92761,DLEU2,DOID:10283,0.022843925282359123,0,0
50048,TP53COR1,DOID:10283,0.02234725095331669,0,1
97911,WT1-AS,DOID:10283,0.022156162187457085,0,0
71755,ERICH1-AS1,DOID:10283,0.02167477458715439,0,0
82946,LINCMD1,DOID:10283,0.02167360484600067,0,0
47201,PISRT1,DOID:10283,0.018447499722242355,0,0
65113,TP73-AS1,DOID:10283,0.01705261319875717,0,0
55860,SPRY4-IT1,DOID:10283,0.016379401087760925,0,1
94867,SNHG4,DOID:10283,0.01626867614686489,0,1
42226,LINC01628,DOID:10283,0.015898384153842926,0,0
10524,PSORS1C3,DOID:10283,0.015887293964624405,0,0
31865,HOTAIRM1,DOID:10283,0.013246447779238224,0,0
11622,DISC2,DOID:10283,0.01244022324681282,0,0
92481,TINCR,DOID:10283,0.0114213265478611,0,1
65441,HNF1A-AS1,DOID:10283,0.011154264211654663,0,0
23845,SOX2-OT,DOID:10283,0.010866592638194561,0,0
46519,GACAT2,DOID:10283,0.009335335344076157,0,0
92832,ESRG,DOID:10283,0.00933208130300045,0,0
7313,TUSC7,DOID:10283,0.00862716231495142,0,0
30606,MIR99AHG,DOID:10283,0.008329709991812706,0,0
8579,NPTN-IT1,DOID:10283,0.007549345027655363,0,0
68420,HLA-F-AS1,DOID:10283,0.007271608803421259,0,0
9759,GHET1,DOID:10283,0.006859560497105122,0,1
76520,NALT1,DOID:10283,0.006153476424515247,0,0
45326,ATXN8OS,DOID:10283,0.005433022975921631,0,0
25342,AFAP1-AS1,DOID:10283,0.005238167941570282,0,1
15391,LINC00583,DOID:10283,0.005212430376559496,0,0
39191,LINC01133,DOID:10283,0.005075238179415464,0,0
13454,CRNDE,DOID:10283,0.004936235025525093,0,1
28191,LINC-PINT,DOID:10283,0.004809937439858913,0,1
94272,CYTOR,DOID:10283,0.004550997633486986,0,0
24304,LINC00629,DOID:10283,0.004525084048509598,0,0
38291,HYMAI,DOID:10283,0.004512506071478128,0,0
