,lncRNA,disease,pred,label,evidence
33358,ESRG,DOID:769,0.9720624089241028,0,0
86740,BANCR,DOID:769,0.9564136862754822,0,0
28284,CDKN2B-AS1,DOID:769,0.9355279803276062,0,0
73821,MIR155HG,DOID:769,0.9335950016975403,0,0
60867,MIR17HG,DOID:769,0.7519766688346863,0,0
48439,PISRT1,DOID:769,0.23960216343402863,0,0
36755,ERICH1-AS1,DOID:769,0.1973869949579239,0,0
28200,HOTAIR,DOID:769,0.1737201064825058,0,1
75474,SOX2-OT,DOID:769,0.13188177347183228,0,0
13936,ATXN8OS,DOID:769,0.0811745896935463,0,0
77347,NALT1,DOID:769,0.07272299379110336,0,0
41920,IFNG-AS1,DOID:769,0.06506049633026123,0,0
43276,LINC01080,DOID:769,0.06284017115831375,0,0
45348,HAR1A,DOID:769,0.06167174130678177,0,0
57547,NEAT1,DOID:769,0.06026823818683624,0,1
51146,GAS5,DOID:769,0.05593996122479439,0,1
34213,KCNQ1OT1,DOID:769,0.05453173443675041,0,0
81339,CDKN2A-AS1,DOID:769,0.05069518834352493,0,0
95988,XIST,DOID:769,0.04763752594590187,0,1
70282,HCP5,DOID:769,0.04444995895028114,0,0
50783,TUG1,DOID:769,0.027512552216649055,0,0
9204,CCDC26,DOID:769,0.014894542284309864,0,0
87996,CCAT1,DOID:769,0.013116598129272461,0,0
5334,UCA1,DOID:769,0.01267047319561243,0,0
24596,DLEU2,DOID:769,0.01144121028482914,0,0
6554,TP53COR1,DOID:769,0.011336680501699448,0,0
22776,LINC01628,DOID:769,0.010241291485726833,0,0
54535,PSORS1C3,DOID:769,0.008459961973130703,0,0
35864,WT1-AS,DOID:769,0.007986584678292274,0,0
29499,SNHG4,DOID:769,0.007297666277736425,0,0
71013,HOTAIRM1,DOID:769,0.0071436818689107895,0,0
87140,TP73-AS1,DOID:769,0.007080500479787588,0,0
32342,SPRY4-IT1,DOID:769,0.006284590810537338,0,0
60644,DISC2,DOID:769,0.0061857569962739944,0,0
34535,DANCR,DOID:769,0.005481057334691286,0,0
42201,HOTTIP,DOID:769,0.005335141904652119,0,0
56600,PCGEM1,DOID:769,0.005292598158121109,0,0
60246,TINCR,DOID:769,0.005280895158648491,0,0
49919,PCA3,DOID:769,0.005020361393690109,0,0
22410,HLA-F-AS1,DOID:769,0.004838760010898113,0,0
59244,SCHLAP1,DOID:769,0.004674579948186874,0,0
30876,HNF1A-AS1,DOID:769,0.0043496983125805855,0,0
76931,MIR99AHG,DOID:769,0.0041773575358092785,0,0
43433,GACAT2,DOID:769,0.003918711561709642,0,0
14949,IGF2-AS,DOID:769,0.0038800949696451426,0,0
88060,PRNCR1,DOID:769,0.0037695339415222406,0,0
86556,TUSC7,DOID:769,0.0037225838750600815,0,0
74356,CTBP1-AS,DOID:769,0.003569148713722825,0,0
79647,C1QTNF9B-AS1,DOID:769,0.0034471715334802866,0,0
3471,PCAT1,DOID:769,0.0031948816031217575,0,0
92685,CASC2,DOID:769,0.003121138783171773,0,0
10310,GHET1,DOID:769,0.003042124444618821,0,0
94869,LSINCT5,DOID:769,0.0029690938536077738,0,0
9884,MESTIT1,DOID:769,0.0028819560538977385,0,0
42068,NPTN-IT1,DOID:769,0.0027514947578310966,0,0
90166,PRINS,DOID:769,0.00270382734015584,0,0
55389,CCAT2,DOID:769,0.0026062747929245234,0,0
79062,LINC00961,DOID:769,0.002530916128307581,0,0
58048,LINC-PINT,DOID:769,0.002294690115377307,0,0
81915,LINC01133,DOID:769,0.0022724128793925047,0,0
69739,LINC00583,DOID:769,0.002243760274723172,0,0
25394,LINC00474,DOID:769,0.0021686761174350977,0,0
71541,HYMAI,DOID:769,0.002162360120564699,0,0
87906,CRNDE,DOID:769,0.0021055741235613823,0,0
95010,MIR124-2HG,DOID:769,0.0020971428602933884,0,0
80858,C5orf66-AS2,DOID:769,0.0020507865119725466,0,0
84396,LINC01426,DOID:769,0.002030320232734084,0,0
4227,THRIL,DOID:769,0.001978662796318531,0,0
69053,NPSR1-AS1,DOID:769,0.0019680659752339125,0,0
56631,AFAP1-AS1,DOID:769,0.0019104769453406334,0,0
43006,CYTOR,DOID:769,0.0018668799893930554,0,0
49542,LINCMD1,DOID:769,0.0017934298375621438,0,0
89477,CAHM,DOID:769,0.0017883393447846174,0,0
28625,LINC00312,DOID:769,0.0017627646448090672,0,0
73213,LUCAT1,DOID:769,0.0017470072489231825,0,0
64662,LINC00963,DOID:769,0.0017032015603035688,0,0
66153,DBH-AS1,DOID:769,0.0016938499175012112,0,1
73982,KIRREL3-AS3,DOID:769,0.001692072837613523,0,0
5907,IL12A-AS1,DOID:769,0.0016787227941676974,0,0
28710,LINC00974,DOID:769,0.001593150431290269,0,0
83985,HULC,DOID:769,0.0015569510869681835,0,0
73785,CBR3-AS1,DOID:769,0.0015456900000572205,0,0
9453,MIR194-2HG,DOID:769,0.0015432753134518862,0,0
86005,NRON,DOID:769,0.001533097354695201,0,0
3978,RMST,DOID:769,0.0014869211008772254,0,0
53580,TRERNA1,DOID:769,0.0014677366707473993,0,0
96608,LINC00675,DOID:769,0.0014181722654029727,0,0
30101,ZFAS1,DOID:769,0.0014024482807144523,0,0
33995,LINC00629,DOID:769,0.0013537566410377622,0,0
18186,SAMMSON,DOID:769,0.001334403408691287,0,0
60330,HCG4,DOID:769,0.0013340889709070325,0,0
35287,BLACAT1,DOID:769,0.001309975516051054,0,0
22862,MINCR,DOID:769,0.001307994476519525,0,0
89460,SNHG1,DOID:769,0.0012901292648166418,0,1
22537,TDRG1,DOID:769,0.0012571268016472459,0,0
39196,PCAT5,DOID:769,0.0012187196407467127,0,0
91721,HCCAT5,DOID:769,0.0012108783703297377,0,0
54745,LINC00687,DOID:769,0.001208523870445788,0,0
94852,PTCSC2,DOID:769,0.0012069237418472767,0,0
87488,BCAR4,DOID:769,0.0011798127088695765,0,0
