,lncRNA,disease,pred,label,evidence
43516,CDKN2B-AS1,DOID:3121,0.8868941068649292,0,1
84592,DISC2,DOID:3121,0.8221952319145203,0,0
63875,GAS5,DOID:3121,0.7490617632865906,0,0
26755,SPRY4-IT1,DOID:3121,0.6485487222671509,0,1
33982,PVT1,DOID:3121,0.5993601083755493,0,1
78784,HNF1A-AS1,DOID:3121,0.5710515379905701,0,0
36078,XIST,DOID:3121,0.5354505777359009,0,0
26483,TUSC7,DOID:3121,0.534835159778595,0,0
12154,SOX2-OT,DOID:3121,0.5152376294136047,0,0
41161,LINC01426,DOID:3121,0.5098531246185303,0,0
96770,MIR17HG,DOID:3121,0.4834196865558624,0,0
17542,PCAT1,DOID:3121,0.4800768792629242,0,0
97311,LINC00312,DOID:3121,0.4766154885292053,0,0
79885,TP53COR1,DOID:3121,0.4723333418369293,0,0
93746,AFAP1-AS1,DOID:3121,0.4634975790977478,0,1
7460,GHET1,DOID:3121,0.4623147249221802,0,0
28661,UCA1,DOID:3121,0.46132001280784607,0,1
92717,MIR7-3HG,DOID:3121,0.4352096617221832,0,0
46727,TINCR,DOID:3121,0.43372583389282227,0,0
63023,HCCAT5,DOID:3121,0.4198105037212372,0,0
64358,BANCR,DOID:3121,0.4178886413574219,0,0
28643,CYTOR,DOID:3121,0.41664719581604004,0,1
9181,TRERNA1,DOID:3121,0.3995670676231384,0,0
54553,IGF2-AS,DOID:3121,0.38661307096481323,0,0
79671,MIR194-2HG,DOID:3121,0.3858707547187805,0,0
77735,LINC00974,DOID:3121,0.3801973760128021,0,0
92100,PANDAR,DOID:3121,0.3679046928882599,0,0
8702,DBH-AS1,DOID:3121,0.3659247159957886,0,0
19029,CRNDE,DOID:3121,0.3641282021999359,0,1
82189,PRNCR1,DOID:3121,0.3478255569934845,0,0
40846,LINC00583,DOID:3121,0.34461790323257446,0,0
70986,LSINCT5,DOID:3121,0.34324997663497925,0,0
72287,HOTTIP,DOID:3121,0.3309912085533142,0,0
92491,BCYRN1,DOID:3121,0.3247584104537964,0,0
24482,CAHM,DOID:3121,0.3150569796562195,0,0
43501,NEAT1,DOID:3121,0.3007708489894867,0,0
16822,NPTN-IT1,DOID:3121,0.28738129138946533,0,1
61238,NCRUPAR,DOID:3121,0.28687772154808044,0,0
73230,NPSR1-AS1,DOID:3121,0.286214679479599,0,0
15865,CCAT2,DOID:3121,0.2853201627731323,0,0
95744,HCP5,DOID:3121,0.28293514251708984,0,0
50484,DANCR,DOID:3121,0.2827804982662201,0,0
43356,KCNQ1OT1,DOID:3121,0.26811012625694275,0,0
58541,CASC16,DOID:3121,0.24696341156959534,0,0
41441,ZFAS1,DOID:3121,0.22221386432647705,0,0
28211,HOTAIRM1,DOID:3121,0.2193380445241928,0,0
97205,CASC2,DOID:3121,0.16814270615577698,0,0
81805,TUG1,DOID:3121,0.13307462632656097,0,1
3999,HULC,DOID:3121,0.09729436784982681,0,0
40527,MIR100HG,DOID:3121,0.09664979577064514,0,0
70911,CCDC26,DOID:3121,0.05365224927663803,0,0
36811,ERICH1-AS1,DOID:3121,0.051156532019376755,0,0
93168,PISRT1,DOID:3121,0.04991510137915611,0,0
47718,DLEU2,DOID:3121,0.04437543451786041,0,0
33636,WT1-AS,DOID:3121,0.03573549911379814,0,0
30016,MIR155HG,DOID:3121,0.03560907766222954,0,0
93194,LINC01628,DOID:3121,0.034843601286411285,0,0
60487,SNHG4,DOID:3121,0.03348279744386673,0,0
16418,GACAT2,DOID:3121,0.029537368565797806,0,0
47604,PSORS1C3,DOID:3121,0.028191661462187767,0,0
68374,PCA3,DOID:3121,0.022822938859462738,0,0
3849,TP73-AS1,DOID:3121,0.021648051217198372,0,0
86804,PCGEM1,DOID:3121,0.02021833322942257,0,0
40535,SNHG1,DOID:3121,0.020097332075238228,0,0
50294,ESRG,DOID:3121,0.019312623888254166,0,0
8529,NALT1,DOID:3121,0.017018062993884087,0,0
8361,HLA-F-AS1,DOID:3121,0.016614144667983055,0,0
93840,SCHLAP1,DOID:3121,0.016392264515161514,0,0
14065,MIR99AHG,DOID:3121,0.01426136028021574,0,0
18318,ATXN8OS,DOID:3121,0.013783134520053864,0,0
77408,CTBP1-AS,DOID:3121,0.0126357302069664,0,0
26928,C1QTNF9B-AS1,DOID:3121,0.011770115233957767,0,0
42059,MESTIT1,DOID:3121,0.010019576177001,0,0
78019,LINC00961,DOID:3121,0.009196586906909943,0,0
69291,HYMAI,DOID:3121,0.008690671063959599,0,0
62556,PRINS,DOID:3121,0.00859563797712326,0,0
53577,LINC01133,DOID:3121,0.008557545021176338,0,0
37452,LINC-PINT,DOID:3121,0.00811992958188057,0,0
50130,C5orf66-AS2,DOID:3121,0.007296087685972452,0,0
40756,MIR124-2HG,DOID:3121,0.007096945773810148,0,0
70187,KIRREL3-AS3,DOID:3121,0.007031610235571861,0,0
33213,CDKN2A-AS1,DOID:3121,0.0069425227120518684,0,0
28152,LINC00474,DOID:3121,0.006866356357932091,0,0
95679,LINCMD1,DOID:3121,0.006621895357966423,0,0
33962,IFNG-AS1,DOID:3121,0.006342093925923109,0,0
97254,LINC00963,DOID:3121,0.006121826358139515,0,0
29868,CBR3-AS1,DOID:3121,0.006019934080541134,0,0
87876,HAR1A,DOID:3121,0.005964228417724371,0,0
59993,LUCAT1,DOID:3121,0.00596025213599205,0,0
14984,THRIL,DOID:3121,0.005787635687738657,0,0
31608,LINC01080,DOID:3121,0.005620764102786779,0,0
40894,LINC00687,DOID:3121,0.005551485810428858,0,0
92585,ZEB1-AS1,DOID:3121,0.00546405790373683,0,0
67662,IL12A-AS1,DOID:3121,0.005318878684192896,0,0
28132,NRON,DOID:3121,0.005239236634224653,0,0
79115,LINC00675,DOID:3121,0.005018223077058792,0,0
16828,SAMMSON,DOID:3121,0.005012966226786375,0,0
40379,RMST,DOID:3121,0.004948877729475498,0,0
35292,PICSAR,DOID:3121,0.004620013292878866,0,0
58348,HCG4,DOID:3121,0.004533496685326099,0,0
77323,LINC00629,DOID:3121,0.0044962745159864426,0,0
59887,PCAT5,DOID:3121,0.004284192807972431,0,0
98755,EWSAT1,DOID:3121,0.004238887224346399,0,0
22292,PTCSC2,DOID:3121,0.004215051420032978,0,0
49291,BLACAT1,DOID:3121,0.004207280930131674,0,0
19162,TDRG1,DOID:3121,0.004179555922746658,0,0
7966,LINC00654,DOID:3121,0.004043441265821457,0,0
38562,CASC15,DOID:3121,0.003945438656955957,0,0
77228,BCAR4,DOID:3121,0.003876024391502142,0,0
56801,MIR503HG,DOID:3121,0.0038690767250955105,0,0
48464,HAND2-AS1,DOID:3121,0.0038075244519859552,0,0
57019,PTCSC3,DOID:3121,0.003600065829232335,0,0
84209,EGOT,DOID:3121,0.003593930508941412,0,0
69871,MIAT,DOID:3121,0.0034811256919056177,0,0
87309,HOXA11-AS,DOID:3121,0.0034738569520413876,0,0
18074,MYCNOS,DOID:3121,0.003430659882724285,0,0
73623,TTTY15,DOID:3121,0.003429452423006296,0,0
15114,FAM83H-AS1,DOID:3121,0.0034225217532366514,0,0
29853,LINC00032,DOID:3121,0.0034091887064278126,0,0
60401,MCHR2-AS1,DOID:3121,0.003360198112204671,0,0
13204,TARID,DOID:3121,0.0033542357850819826,0,0
6701,LINC00663,DOID:3121,0.003286879975348711,0,0
58602,CDR1-AS,DOID:3121,0.0032616110984236,0,0
38413,C5orf66-AS1,DOID:3121,0.003183501772582531,0,0
94260,TUSC8,DOID:3121,0.0031183166429400444,0,0
79510,OIP5-AS1,DOID:3121,0.0030661707278341055,0,0
85379,LINC00473,DOID:3121,0.0030376864597201347,0,0
31888,HCG9,DOID:3121,0.0029429930727928877,0,0
3947,LINC00271,DOID:3121,0.0029097963124513626,0,0
80917,LINC00163,DOID:3121,0.0027977325953543186,0,0
50248,LINC00261,DOID:3121,0.002694229129701853,0,0
30037,LINC00602,DOID:3121,0.002676617354154587,0,0
7287,PWAR4,DOID:3121,0.00264676078222692,0,0
55452,MIR137HG,DOID:3121,0.002646035747602582,0,0
12123,LINC00299,DOID:3121,0.002529975026845932,0,0
