,lncRNA,disease,pred,label,evidence
82993,H19,DOID:3907,0.9983475208282471,0,0
82048,HOTAIR,DOID:3907,0.9977083206176758,0,0
86719,LINC01628,DOID:3907,0.997478187084198,0,0
48650,ERICH1-AS1,DOID:3907,0.9969758987426758,0,0
49553,MIR124-2HG,DOID:3907,0.9960894584655762,0,0
56889,KIRREL3-AS3,DOID:3907,0.9958934783935547,0,0
72541,BANCR,DOID:3907,0.9949955940246582,0,0
61354,MEG3,DOID:3907,0.9938164353370667,0,1
31238,CDKN2B-AS1,DOID:3907,0.9927623867988586,0,0
32918,UCA1,DOID:3907,0.9920675754547119,0,0
65095,GAS5,DOID:3907,0.9914793372154236,0,0
59741,MALAT1,DOID:3907,0.9900031089782715,0,0
96860,HNF1A-AS1,DOID:3907,0.9865250587463379,0,0
92179,CCAT2,DOID:3907,0.9857110381126404,0,1
57968,TUG1,DOID:3907,0.9643067717552185,0,1
35436,MIR17HG,DOID:3907,0.8211595416069031,0,0
90456,TINCR,DOID:3907,0.5144343376159668,0,1
32429,GACAT2,DOID:3907,0.457779198884964,0,0
31176,HOTTIP,DOID:3907,0.4426249563694,0,0
34872,CBR3-AS1,DOID:3907,0.3827793300151825,0,0
6962,ZEB1-AS1,DOID:3907,0.37439796328544617,0,0
96988,C5orf66-AS1,DOID:3907,0.3720245063304901,0,0
76037,C5orf66-AS2,DOID:3907,0.3497964143753052,0,0
70308,PVT1,DOID:3907,0.19783636927604675,0,1
36331,LSINCT5,DOID:3907,0.1441172957420349,0,0
3939,AFAP1-AS1,DOID:3907,0.12941528856754303,0,1
8327,BCYRN1,DOID:3907,0.12779957056045532,0,0
38395,CCAT1,DOID:3907,0.1194542944431305,0,1
52163,LINC00473,DOID:3907,0.11531353741884232,0,0
85455,NEAT1,DOID:3907,0.10866304486989975,0,0
57963,XIST,DOID:3907,0.09209262579679489,0,0
29523,SNHG1,DOID:3907,0.033663783222436905,0,1
5095,DISC2,DOID:3907,0.02892078459262848,0,0
56753,PCA3,DOID:3907,0.012550604529678822,0,0
83727,HCP5,DOID:3907,0.012086150236427784,0,0
96519,KCNQ1OT1,DOID:3907,0.011713006533682346,0,0
80867,ESRG,DOID:3907,0.00824534147977829,0,0
31534,SPRY4-IT1,DOID:3907,0.006230311468243599,0,0
59526,WT1-AS,DOID:3907,0.005920047406107187,0,0
14973,PISRT1,DOID:3907,0.0058436524122953415,0,0
8205,GHET1,DOID:3907,0.005798259284347296,0,0
76887,MIR100HG,DOID:3907,0.005589718464761972,0,0
14597,CCDC26,DOID:3907,0.005236148834228516,0,0
28124,IGF2-AS,DOID:3907,0.004566599149256945,0,0
27008,PICSAR,DOID:3907,0.0039658322930336,0,0
56453,LINC00312,DOID:3907,0.0032315521966665983,0,0
90069,CYTOR,DOID:3907,0.0032151697669178247,0,0
42017,LINC00974,DOID:3907,0.0028447350487113,0,0
29039,LINC00675,DOID:3907,0.002804288174957037,0,0
75771,DBH-AS1,DOID:3907,0.0027863560244441032,0,0
82908,DLEU2,DOID:3907,0.0026201496366411448,0,0
