,lncRNA,disease,pred,label,evidence
50001,XIST,DOID:219,0.9993365406990051,0,1
64978,GAS5,DOID:219,0.9989448189735413,0,1
66635,PVT1,DOID:219,0.9979756474494934,0,1
17253,KCNQ1OT1,DOID:219,0.9969467520713806,0,1
59472,TUG1,DOID:219,0.9959838390350342,0,1
3212,NEAT1,DOID:219,0.9893040657043457,0,1
30257,UCA1,DOID:219,0.989069938659668,0,1
49276,BANCR,DOID:219,0.9808840751647949,0,0
70975,HOTTIP,DOID:219,0.9798994064331055,0,0
13517,NPTN-IT1,DOID:219,0.9744117856025696,0,0
40543,TP53COR1,DOID:219,0.97025066614151,0,0
78155,GHET1,DOID:219,0.968837320804596,0,0
22169,PRNCR1,DOID:219,0.966346800327301,0,0
79654,HOTAIRM1,DOID:219,0.9652138352394104,0,0
65127,CRNDE,DOID:219,0.9643612504005432,0,0
59930,LSINCT5,DOID:219,0.9602451920509338,0,0
83349,ZFAS1,DOID:219,0.9591980576515198,0,1
47478,CAHM,DOID:219,0.9472370147705078,0,0
28499,AFAP1-AS1,DOID:219,0.9350861310958862,0,1
54834,NCRUPAR,DOID:219,0.9295229315757751,0,0
55987,DANCR,DOID:219,0.9245877265930176,0,1
4442,CASC2,DOID:219,0.9185547232627869,0,0
80854,TUSC7,DOID:219,0.9144113063812256,0,0
79382,CASC16,DOID:219,0.9008306264877319,0,0
86833,LINC00583,DOID:219,0.8685706853866577,0,0
63347,HULC,DOID:219,0.8597884178161621,0,1
55771,SNHG4,DOID:219,0.7971460819244385,0,0
95631,CDKN2B-AS1,DOID:219,0.3370684087276459,0,0
94138,DISC2,DOID:219,0.13210086524486542,0,0
82153,SPRY4-IT1,DOID:219,0.049038998782634735,0,0
2899,MINCR,DOID:219,0.044379185885190964,0,0
72823,MIR17HG,DOID:219,0.042483679950237274,0,0
13724,HCP5,DOID:219,0.03279315307736397,0,0
60198,HNF1A-AS1,DOID:219,0.03190893679857254,0,1
86885,SOX2-OT,DOID:219,0.030195623636245728,0,0
64986,LINC01426,DOID:219,0.029293278232216835,0,0
23841,PCAT1,DOID:219,0.02396109141409397,0,0
71138,MIR7-3HG,DOID:219,0.023047354072332382,0,0
16739,LINC00312,DOID:219,0.019572574645280838,0,0
39108,HCCAT5,DOID:219,0.019510196521878242,0,0
33971,TINCR,DOID:219,0.019191501662135124,0,0
51066,IGF2-AS,DOID:219,0.019157584756612778,0,0
72754,CYTOR,DOID:219,0.018340688198804855,0,1
30444,TRERNA1,DOID:219,0.017439911141991615,0,0
74784,MIR194-2HG,DOID:219,0.016530394554138184,0,0
46197,PANDAR,DOID:219,0.016281813383102417,0,0
10423,BCYRN1,DOID:219,0.016147280111908913,0,1
34360,MIR100HG,DOID:219,0.015553888864815235,0,0
96459,LINC00974,DOID:219,0.015361892990767956,0,0
30714,DBH-AS1,DOID:219,0.014562639407813549,0,0
32357,PISRT1,DOID:219,0.01390216313302517,0,0
15996,CCDC26,DOID:219,0.008937422186136246,0,0
7304,ERICH1-AS1,DOID:219,0.008439594879746437,0,0
19745,DLEU2,DOID:219,0.0074682882986962795,0,0
87857,LINC01628,DOID:219,0.006196492351591587,0,0
25991,MIR155HG,DOID:219,0.005597752518951893,0,1
96531,HLA-F-AS1,DOID:219,0.004966324660927057,0,0
31482,WT1-AS,DOID:219,0.004867791198194027,0,0
21847,PSORS1C3,DOID:219,0.004542352166026831,0,0
80576,PCA3,DOID:219,0.004488341510295868,0,0
77087,PCGEM1,DOID:219,0.003931299317628145,0,0
62705,GACAT2,DOID:219,0.0038286845665425062,0,0
81760,NALT1,DOID:219,0.0036929792258888483,0,0
11569,TP73-AS1,DOID:219,0.0035499543882906437,0,0
38826,ESRG,DOID:219,0.0031257979571819305,0,0
84435,MESTIT1,DOID:219,0.003039631061255932,0,0
94009,ATXN8OS,DOID:219,0.0029279286973178387,0,0
9414,SCHLAP1,DOID:219,0.0028565884567797184,0,0
91941,MIR99AHG,DOID:219,0.0025347035843878984,0,0
77801,CTBP1-AS,DOID:219,0.0024141231551766396,0,0
67792,C1QTNF9B-AS1,DOID:219,0.0020982727874070406,0,0
59699,HYMAI,DOID:219,0.002016258193179965,0,0
45895,LINC00961,DOID:219,0.0017531669000163674,0,0
6773,LINC01133,DOID:219,0.0016895931912586093,0,0
69474,NRON,DOID:219,0.0016322832088917494,0,0
7055,SNHG1,DOID:219,0.0016164283733814955,0,1
21767,LINC-PINT,DOID:219,0.0015494609251618385,0,0
88832,LINC00474,DOID:219,0.0015467890771105886,0,0
52093,PRINS,DOID:219,0.001521875150501728,0,0
50139,CDKN2A-AS1,DOID:219,0.0014820434153079987,0,0
83588,KIRREL3-AS3,DOID:219,0.001445953850634396,0,0
85106,MIR124-2HG,DOID:219,0.0013932468136772513,0,0
21326,IFNG-AS1,DOID:219,0.0013930691638961434,0,0
50064,C5orf66-AS2,DOID:219,0.0013714110245928168,0,0
74514,LINCMD1,DOID:219,0.0013650469481945038,0,0
17309,HAR1A,DOID:219,0.0013615477364510298,0,0
85542,THRIL,DOID:219,0.0013202859554439783,0,0
3759,LINC01080,DOID:219,0.001247368985787034,0,0
41883,LINC00963,DOID:219,0.0011827873531728983,0,0
7082,IL12A-AS1,DOID:219,0.0011818294879049063,0,0
60273,CBR3-AS1,DOID:219,0.0011420926311984658,0,0
27920,LUCAT1,DOID:219,0.0011361473007127643,0,0
47877,SAMMSON,DOID:219,0.0011006538989022374,0,0
50074,MCHR2-AS1,DOID:219,0.000986928353086114,0,0
73649,PICSAR,DOID:219,0.0009812673088163137,0,0
36005,EWSAT1,DOID:219,0.0009747428121045232,0,0
36079,LINC00299,DOID:219,0.0009674467146396637,0,0
12415,RMST,DOID:219,0.000915392127353698,0,0
87978,LINC00675,DOID:219,0.0009065549238584936,0,0
12745,TDRG1,DOID:219,0.0008965996676124632,0,0
67741,HCG4,DOID:219,0.0008942359709180892,0,0
54761,HCG9,DOID:219,0.0008888535667210817,0,0
29928,LINC00629,DOID:219,0.0008782984223216772,0,0
54187,LINC00654,DOID:219,0.0008745255181565881,0,0
97642,LINC00687,DOID:219,0.0008705228683538735,0,0
80312,ZEB1-AS1,DOID:219,0.0008598795393481851,0,0
28429,LINC00271,DOID:219,0.0008598332060500979,0,0
82836,PCAT5,DOID:219,0.0008546545868739486,0,0
63096,PTCSC2,DOID:219,0.0008541799616068602,0,0
42232,BLACAT1,DOID:219,0.0008495742222294211,0,0
65049,MIR503HG,DOID:219,0.0008477701339870691,0,0
19043,LINC00163,DOID:219,0.0008319990010932088,0,0
74743,MIF-AS1,DOID:219,0.0008085176232270896,0,0
7710,MIR137HG,DOID:219,0.0007968764402903616,0,0
52036,PWAR4,DOID:219,0.0007947012782096863,0,0
27834,TP53TG1,DOID:219,0.0007914130692370236,0,1
